speaker,word,phone,prev,post,voicing,start,end,VOT
S06,d j e l a,d,<p:>,j,voiced,16.21030080790265,16.23068522912745,0.02038442122479722
S06,b a s_a k a l_d d y,b,<p:>,a,voiced,20.991381157006913,21.049000000000003,-0.05761884299309017
S06,b i h a m u n j a n,b,<p:>,i,voiced,23.973473560954087,24.031,-0.05752643904591181
S06,d e m o a,d,<p:>,e,voiced,35.41423935816876,35.4952158503937,-0.08097649222494141
S06,b e,b,<p:>,e,voiced,38.75951083814137,38.812261238790754,-0.05275040064938707
S06,b a,b,<p:>,a,voiced,50.88789252252278,50.928612130041614,-0.04071960751883097
S06,b a,p,<p:>,a,voiced,56.78107485285432,56.828735302563864,0.04766044970953942
S06,d e n a k,d,<p:>,e,voiced,60.6330829640641,60.71868668441619,-0.08560372035208985
S06,d a L j a,d,<p:>,a,voiced,62.369,62.408555400684165,-0.03955540068416496
S06,d a L j a i k i J,d,<p:>,a,voiced,72.90044519627536,72.93700029847976,-0.03655510220440305
S06,d e n a k,d,<p:>,e,voiced,83.41699999999999,83.428,-0.01100000000000989
S06,b a t y s_a a e k i J,b,<p:>,a,voiced,103.39959006643625,103.40905543454402,0.00946536810776876
S06,g o j s_m,g,<p:>,o,voiced,115.15912509815504,115.191,-0.03187490184494379
S06,g a L o a,g,<p:>,a,voiced,117.18032202375308,117.2599103475399,-0.07958832378680825
S06,b e th i,b,<p:>,e,voiced,179.7535107282156,179.78852815455306,-0.0350174263374754
S06,g j o,g,<p:>,j,voiced,187.257766160434,187.26226589144173,0.00449973100774059
S06,b i s_m j e n,b,<p:>,i,voiced,210.90526169051037,210.978070200717,-0.07280851020664159
S06,b e h a r,b,<p:>,e,voiced,219.9313070809842,219.9968347401702,-0.0655276591859888
S06,b a l e r u s_a a,b,<p:>,a,voiced,225.80722987719497,225.84710120421283,-0.03987132701789164
S06,d e n e k,d,<p:>,e,voiced,238.54163636183813,238.6411413257872,-0.09950496394907304
S06,g o j s_m e t a n,g,<p:>,o,voiced,248.2973419336591,248.3278521665076,-0.03051023284848497
S06,b e rr i s_m,b,NA,e,voiced,261.33657658438636,261.37714132578725,-0.04056474140088539
S06,d e m o a,d,<p:>,e,voiced,262.4856598668946,262.5029952264676,-0.01733535957299636
S06,d o n a p l y t i k,d,<p:>,a,voiced,265.96999999999997,265.9816155911908,-0.01161559119083222
S06,b i,b,NA,i,voiced,266.86179157923624,266.89022156893594,-0.02842998969970267
S06,b a,b,<p:>,a,voiced,270.0639952264677,270.2186266338589,-0.15463140739120718
S06,b u t i L a,b,<p:>,u,voiced,272.325379015874,272.3486083977018,-0.02322938182783218
S06,b w a,b,<p:>,w,voiced,289.85893352442633,289.89048387884924,-0.03155035442290455
S06,d e m b o a,d,<p:>,e,voiced,293.66794791140427,293.71926057574035,-0.05131266433608061
S06,b e h i J,b,<p:>,e,voiced,302.0862268378354,302.15279461859575,-0.06656778076035152
S06,h u n e k,g,e,a,voiced,311.491,311.509,-0.0180000000000291
S06,b e h i J,b,<p:>,e,voiced,318.4361208600902,318.49679461859574,-0.06067375850551571
S06,b e h a r,b,NA,e,voiced,319.27088843890294,319.3797544970214,-0.10886605811845128
S06,b e h i,b,<p:>,e,voiced,341.7304797247197,341.7908067760338,-0.06032705131406146
S06,b i,b,<p:>,i,voiced,343.5788347401701,343.6135054593161,-0.03467071914599273
S06,b a j s_m i,b,<p:>,a,voiced,382.00315267340574,382.0197946185958,-0.01664194519008788
S06,g e h j o,g,NA,e,voiced,385.3772699987693,385.4174880329786,-0.04021803420937431
S06,b e n a,b,<p:>,e,voiced,398.3411053583423,398.36017425387263,-0.01906889553032442
S06,b e h a,b,<p:>,e,voiced,400.0932699987693,400.130714375447,-0.03744437667768352
S06,b a k i s_m y,b,<p:>,a,voiced,408.1655144377055,408.18282339255165,0.01730895484610073
S06,b e l h a w n,b,a,e,voiced,414.44698712143423,414.4854880329786,-0.03850091154436086
S06,b e l h a w n,b,<p:>,e,voiced,416.1298379345476,416.1407618664028,0.01092393185518858
S06,b e l h a w n a,b,<p:>,e,voiced,418.1205107282156,418.1541413257872,-0.03363059757163
S06,g j o,g,<p:>,j,voiced,419.53004973502,419.58656300722794,-0.0565132722079511
S06,b e h a j s_m i,b,<p:>,e,voiced,434.2271238994498,434.26352815455306,-0.03640425510326395
S06,b o,b,<p:>,o,voiced,435.4718914782625,435.5568347401702,-0.08494326190771062
S06,b a k i s_m j a,b,<p:>,a,voiced,458.82188317000345,458.8627946185958,-0.04091144859228279
S06,b i s_m p a l a w,b,n,i,voiced,481.33736549203417,481.3803571837752,-0.04299169174100825
S06,a c a c j a,c,a,a,voiceless,2.647,2.6618364540980224,0.01483645409802214
S06,a c a c j a,c,a,j,voiceless,2.823,2.8444129611729285,0.02141296117292857
S06,a c a c a,c,a,a,voiceless,4.1419999999999995,4.164120883880675,0.02212088388067545
S06,a c a c a,c,a,a,voiceless,4.332,4.367259499019173,0.03525949901917347
S06,a j t a a m a k,t,j,a,voiceless,12.243,12.267171758799703,0.02417175879970479
S06,a j t a a m a k,k,a,e,voiceless,12.547,12.56091296117293,0.01391296117292917
S06,k a p e n a t i k,k,<p:>,a,voiceless,18.335170183697112,18.37812019298111,0.04295000928399872
S06,k a p e n a t i k,t,a,i,voiceless,18.744999999999997,18.755797448557512,0.01079744855751485
S06,e t a,t,e,a,voiceless,19.645999999999997,19.67909035784996,0.03309035784996439
S06,b a s_a k a l_d d y,k,s_a,a,voiceless,21.21832929638392,21.244354839641883,0.02602554325796191
S06,e t a,t,n,a,voiceless,23.077,23.09350537126526,0.01650537126525719
S06,u kh a n,kh,u,a,voiceless,31.607,31.63416708892684,0.02716708892684138
S06,t a,t,<p:>,a,voiceless,33.15092988528498,33.201994248431035,0.05106436314605389
S06,b a t e,t,a,e,voiceless,36.517,36.532,0.01500000000000056
S06,b a t e,p,<p:>,a,voiceless,39.7800271598147,39.79011878477257,0.01009162495786597
S06,e t a,t,e,a,voiceless,42.829,42.84983623009605,0.02083623009605162
S06,e t a,t,e,a,voiceless,43.306,43.342000000000006,0.03600000000000136
S06,e s_m p i ts_m e n,p,s_m,i,voiceless,44.010862628058995,44.041,0.0301373719410094
S06,t a,t,<p:>,a,voiceless,52.767,52.800898114157675,0.03389811415767241
S06,t a,t,n,a,voiceless,54.8404047056651,54.852959166219094,0.01255446055399289
S06,u r th e,th,r,e,voiceless,55.36000000000001,55.38337463989067,0.02337463989066179
S06,e s_a k y s_m,k,s_a,y,voiceless,61.112,61.127,0.01500000000000056
S06,e t a,t,e,a,voiceless,64.63395833421889,64.6522669225268,0.01830858830791726
S06,e s_m a w t y,t,w,y,voiceless,70.347,70.362,0.01500000000000056
S06,d a L j a i k i J,k,j,i,voiceless,73.255,73.2691514099114,0.01415140991140617
S06,b i s_m i k i,k,i,i,voiceless,75.074,75.08482055108061,0.01082055108061297
S06,h u n e k i J,k,e,i,voiceless,75.8845521685003,75.89600422523843,0.01145205673812199
S06,b e j t i r a,t,j,i,voiceless,82.94999999999999,82.97485933261913,0.02485933261914397
S06,h e k,k,e,e,voiceless,85.805,85.84385933261915,0.03885933261913976
S06,kh a r G a,kh,<p:>,a,voiceless,92.61312747458598,92.637,0.02387252541402063
S06,e kh a r,kh,e,a,voiceless,95.599,95.631,0.03199999999999647
S06,j o i t e n,t,j,e,voiceless,99.425,99.451,0.02599999999999625
S06,Z o j t e n,ch,j,e,voiceless,100.495,100.51084365360369,0.01584365360368167
S06,b e j n t j e n,th,n_d,j,voiceless,100.836,100.85070503846518,0.01470503846518056
S06,e s_a k y s_m,k,s_a,y,voiceless,101.59775486682106,101.61656513783775,0.0188102710167044
S06,h u n t a n,t,n,a,voiceless,115.49718948679734,115.50834598691002,0.01115650011267632
S06,l a s_a t o,t,s_a,o,voiceless,125.523,125.559,0.03600000000000136
S06,h a S e k a,k,e,a,voiceless,126.141,126.15608210234215,0.01508210234214857
S06,m e t a,t,e,a,voiceless,127.399,127.426,0.02700000000000102
S06,i t e n,t,i,e,voiceless,127.762,127.787313127573,0.02531312757298565
S06,b i ts_m y s_m t e n,t,s_m,e,voiceless,128.1967429880035,128.21583623009604,0.01909324209253782
S06,kh u s_a i,kh,n,u,voiceless,128.44400000000002,128.4737594990192,0.02975949901917829
S06,m e t a,t,e,a,voiceless,129.2776745869173,129.29182698570847,0.01415239879116825
S06,f o t o a n,t,o,o,voiceless,129.994,130.012,0.01800000000000068
S06,kh u s_a i,kh,<p:>,u,voiceless,131.3461469142885,131.3891332889635,0.04298637467499588
S06,b e j th i,th,j,i,voiceless,146.185,146.20248226874222,0.01748226874221359
S06,kh o r D a j k i J,kh,<p:>,o,voiceless,164.34530592689978,164.3798844734037,0.0345785465039512
S06,kh o r D a j k i J,k,j,i,voiceless,164.743,164.76048226874218,0.01748226874218517
S06,b a k i s_m y,k,<p:>,i,voiceless,165.8675287521714,165.94985547481184,0.08232672264043117
S06,b a t y s_a a n,t,a,y,voiceless,169.5449206166763,169.576,0.03107938332368576
S06,e t a,t,e,a,voiceless,170.59248790167717,170.6378835536348,0.04539565195761952
S06,kh o r D a j n,kh,<p:>,o,voiceless,174.37258889789626,174.4182695261834,0.04568062828712982
S06,t a,t,n,a,voiceless,177.7659583342189,177.7866208838807,0.02066254966177894
S06,m a kh i L a e k i J,kh,a,i,voiceless,178.59533456609566,178.64424465200392,0.04891008590826118
S06,b e th i,th,e,i,voiceless,179.94446575772656,179.97402105028075,0.02955529255419264
S06,b e t h i,th,e,i,voiceless,180.46058869384956,180.49877517803463,0.03818648418507564
S06,b e th i,th,e,i,voiceless,180.979,180.99600537126528,0.01700537126527024
S06,kh o r D a,kh,y,o,voiceless,181.8676117963727,181.90396742172695,0.03635562535427539
S06,e m a j t e n,t,j,e,voiceless,185.479,185.5005053712653,0.02150537126527751
S06,kh o r D a,kh,<p:>,o,voiceless,189.5083873127761,189.54485734477825,0.03647003200211429
S06,th i N k a,th,<p:>,i,voiceless,190.289,190.3233750116346,0.03437501163460865
S06,th i N k a,k,N,a,voiceless,190.512981436742,190.53155157631144,0.01857013956944797
S06,t a,t,<p:>,a,voiceless,191.87856888204655,191.91492450740083,0.03635562535427539
S06,p a r t i,p,a,a,voiceless,192.021,192.03000706247911,0.00900706247912808
S06,p a r t i,t,r,i,voiceless,192.17132741032097,192.194,0.02267258967904695
S06,k a s_a k o a t,k,NA,a,voiceless,192.991,193.028,0.03700000000000614
S06,g o j t i,t,j,i,voiceless,194.61515975969888,194.6263080208377,0.01114826113882827
S06,h e t a j k,t,e,a,voiceless,205.043,205.0622900250499,0.01929002504988375
S06,p l a n_d t a t y,t,n_d,a,voiceless,232.825,232.8373898586498,0.01238985864981145
S06,p l a n_d t a t y,t,a,y,voiceless,232.986,233.001,0.01499999999998635
S06,a ph a l a o,ph,a,a,voiceless,235.3446505779112,235.376,0.03134942208879465
S06,t r e m p a l_d d i,p,m,a,voiceless,244.7808972821575,244.789,0.00810271784249039
S06,t y l a,t,y,y,voiceless,245.7232836740012,245.742,0.01871632599880968
S06,h e n t i k,t,n,i,voiceless,247.11581229557277,247.134,0.01818770442721984
S06,g o j s_m e t a n,t,e,a,voiceless,248.64,248.65491296117293,0.01491296117293927
S06,Z w i t e n,t,i,e,voiceless,248.95,248.96317451243448,0.01317451243446044
S06,e t a,t,e,a,voiceless,250.443,250.45225124351137,0.00925124351135764
S06,e rr e j n_d t e k,t,n_d,e,voiceless,252.66976609052656,252.68545916621903,0.01569307569249645
S06,e m a j t e n,t,j,e,voiceless,253.022,253.03609477070393,0.0140947707039345
S06,Z a t e k o a,t,a,e,voiceless,256.021529158953,256.0325158229879,0.01098666403487413
S06,e m a j t e n,t,j,e,voiceless,256.816,256.84299999999996,0.02699999999998681
S06,e tS e t i k,t,e,i,voiceless,257.227,257.2378205510806,0.01082055108059876
S06,t a,t,n_d,a,voiceless,260.05348886024956,260.0830441528037,0.02955529255416422
S06,p e t i,p,<p:>,e,voiceless,264.28743639548344,264.304,0.01656360451653427
S06,p e t i,t,e,i,voiceless,264.37776567854627,264.3890123827926,0.01124670424633222
S06,g o j t i,t,j,i,voiceless,264.63124994709784,264.65050457707355,0.01925462997570548
S06,k i L o m e t r a,k,i,i,voiceless,267.034,267.04344348720366,0.00944348720366861
S06,t e r D i,t,a,e,voiceless,267.8227957845571,267.889,0.06620421544289457
S06,b u t i L a,t,u,i,voiceless,272.4874075883034,272.49900124270914,0.01159365440571491
S06,ph a r t i k a t y s_m,ph,NA,a,voiceless,274.03484997394327,274.067,0.03215002605674044
S06,ph a r t i k a t y s_m,t,r,i,voiceless,274.21999999999997,274.24399999999997,0.02400000000000091
S06,e o j t e n,t,j,e,voiceless,276.0524607730517,276.07599999999996,0.02353922694828725
S06,s_m e r n a h i k i n,k,i,i,voiceless,277.707,277.7326439864037,0.02564398640367926
S06,e s_m t e a,t,s_m,e,voiceless,279.902381603142,279.91700000000003,0.01461839685805443
S06,n i k,k,i,e,voiceless,281.36899999999997,281.3808205510805,0.01182055108051827
S06,e s_m t j a t,t,s_m,j,voiceless,281.52531754777067,281.54100000000005,0.01568245222938458
S06,a s_a k i,k,s_a,i,voiceless,281.85499999999996,281.883,0.02800000000002001
S06,n i k e k,k,i,e,voiceless,283.065,283.0779129611729,0.0129129611729013
S06,a r i i k,k,i,e,voiceless,287.705,287.724,0.01900000000000545
S06,b a t e n,t,a,e,voiceless,291.835,291.854,0.01900000000000545
S06,o h i t,t,i,e,voiceless,292.616,292.638,0.02199999999999136
S06,p i L o t a r j e n,p,NA,i,voiceless,294.6037660905266,294.6212206619644,0.01745457143778139
S06,p i L o t a r j e n,t,o,a,voiceless,294.82800000000003,294.844,0.01599999999996271
S06,ph e n ts_a y,ph,a,e,voiceless,298.3754657577265,298.40799999999996,0.03253424227347068
S06,h a j k i J,k,j,i,voiceless,306.773,306.7982669225268,0.02526692252678231
S06,e t a,t,e,a,voiceless,310.35499999999996,310.37674382000364,0.02174382000367813
S06,d d a wi k,k,i,NA,voiceless,312.125,312.1431052048652,0.01810520486520772
S06,h u n e k,k,e,e,voiceless,313.09999999999997,313.133,0.03300000000001546
S06,k i ts_m i k a t y,k,<p:>,i,voiceless,314.6410113810075,314.6810193172768,0.04000793626931909
S06,k i ts_m i k a t y,k,i,a,voiceless,314.949,314.964,0.01499999999998635
S06,t a,t,y,a,voiceless,315.33900000000006,315.3555053712653,0.01650537126522522
S06,kh a n p o a n,kh,n,a,voiceless,319.729,319.73589728215745,0.00689728215746754
S06,kh a n p o a n,p,m,o,voiceless,319.884,319.8978568455965,0.0138568455964787
S06,i h i tS a j k i J,k,j,i,voiceless,326.1320812703419,326.14175866701896,0.00967739667703426
S06,t a,t,<p:>,a,voiceless,330.0949426552034,330.13391379317306,0.03897113796966778
S06,u s_a t e,t,s_a,e,voiceless,334.2017735140342,334.2229591662191,0.0211856521848972
S06,e t a,t,e,a,voiceless,337.68381971908036,337.7002974485575,0.01647772947711701
S06,y kh e n,kh,y,e,voiceless,338.728,338.75748226874214,0.02948226874212878
S06,t a,t,<p:>,a,voiceless,342.7648107087479,342.8,0.03518929125209524
S06,e m a j t e k o a k,t,j,e,voiceless,344.95259125541133,344.9716844975039,0.01909324209253782
S06,h o j t a j k,t,j,a,voiceless,346.828,346.846,0.0180000000000291
S06,t a,t,e,a,voiceless,349.0134731812341,349.0558444856038,0.04237130436973757
S06,a r t e a n,t,r,e,voiceless,349.278,349.295,0.0169999999999959
S06,b a kh a rr a,kh,a,a,voiceless,361.634926976188,361.6772982805577,0.04237130436973757
S06,b e s_a t e j k,t,s_a,e,voiceless,363.5692735140342,363.5977826015422,0.02850908750798453
S06,e s_m i t,t,i,o,voiceless,377.385,377.4,0.01499999999998635
S06,o n_d d o j k,g,j,o,voiceless,377.8,377.81291296117286,0.01291296117284446
S06,e t a,t,e,a,voiceless,382.87817368043426,382.9058981141577,0.02772443372339239
S06,h j u t a n o,t,u,a,voiceless,384.6837735140342,384.704436063696,0.02066254966177894
S06,a z_a m a e k i J,k,e,i,voiceless,391.071,391.0816819359421,0.01068193594204558
S06,kh a s_a y,kh,NA,a,voiceless,392.524,392.625,0.10099999999999908
S06,a ts_m e t a t y,t,e,a,voiceless,400.697,400.72469019144984,0.02769019144983531
S06,a ts_m e t a t y,t,a,y,voiceless,400.891,400.9031283073883,0.01212830738830916
S06,f i n k i,k,n,i,voiceless,404.8039731812342,404.83588243514225,0.03190925390805432
S06,e s_a p a J a n,p,s_a,a,voiceless,405.378,405.393,0.01499999999998635
S06,e s_a p a J a k o,p,s_a,a,voiceless,406.193,406.208,0.01499999999998635
S06,h u n e n_d d a k o,k,a,o,voiceless,415.16393639548346,415.182,0.0180636045164988
S06,h u n e n_d d a k o,k,a,o,voiceless,416.708,416.7208667561267,0.01286675612669796
S06,h o B e n e t a j k,t,e,a,voiceless,427.559204206465,427.5728048720651,0.01360066560016548
S06,e w s_a k a l,k,s_a,a,voiceless,428.839,428.8585284737883,0.01952847378828437
S06,h u n t a n,t,n,a,voiceless,429.38244942385637,429.422,0.03955057614365387
S06,e ts_m i s_m t e,t,s_m,e,voiceless,429.7743576686187,429.8224831007423,0.04812543212364062
S06,u r th e t a k o s_m,t,e,a,voiceless,439.0079893717307,439.044,0.03601062826930956
S06,u r th e t a k o s_m,k,a,o,voiceless,439.169,439.1869999999999,0.01799999999997226
S06,l a y n e k i n,k,e,i,voiceless,443.7342107979724,443.79358293434234,0.059372136369916
S06,b a k i s_m j a,k,a,i,voiceless,452.1056318777231,452.1604226399982,0.05479076227510404
S06,S a m p a J e t a,t,e,a,voiceless,453.188,453.205,0.0169999999999959
S06,e a t e n,t,a,e,voiceless,459.88,459.895,0.01499999999998635
S06,l i m o n a D a i k i n,k,i,i,voiceless,470.551,470.56038207585414,0.00938207585409145
S06,o s_a t a t j a n,t,a,j,voiceless,476.0789999999999,476.1269999999999,0.04800000000000182
S06,p i n_d t a,p,m,i,voiceless,478.5843720480472,478.6021657099952,0.01779366194796239
S06,e s_m p a G i n e n,p,s_m,a,voiceless,485.512,485.5230821023421,0.01108210234207263
S06,p i n_d t e r D i,p,m,i,voiceless,485.8386505779111,485.8561745124345,0.0175239345232967
S06,p i n_d t e r D i,t,n_d,e,voiceless,485.991,486.0151976794517,0.0241976794516745
S06,t a,t,<p:>,a,voiceless,487.4300629460909,487.4551718671989,0.02510892110797158
S06,i s_m a n i k,k,i,e,voiceless,489.452,489.4639665897267,0.01196658972668274
S06,e s_m t a j S y t,t,<p:>,a,voiceless,494.0645030750805,494.09850473908085,0.03400166400041371
S06,n u n_d t i k,t,n_d,i,voiceless,494.5761811039419,494.59605899981904,0.01987789587712996
S06,ph a r t i t j a,t,i,j,voiceless,495.015,495.0280127947728,0.01301279477280559
S06,t a,t,<p:>,a,voiceless,496.807,496.837,0.02999999999997271
S06,e s_a p a J a,p,s_a,a,voiceless,497.876,497.8860358972959,0.01003589729589293
S06,n u n t i k,t,n,i,voiceless,502.8316736804342,502.85155157631135,0.01987789587712996
S06,e s_a p a J a n,p,s_a,a,voiceless,507.9805244682598,507.9996177103523,-0.01909324209253782
S07,b o s_a t,b,<p:>,o,voiced,50.041095247541655,50.066723834203046,-0.02562858666139078
S07,g e o,g,<p:>,j,voiced,61.489857658913145,61.513,-0.02314234108685298
S07,b e h i J,b,NA,e,voiced,65.96587420740848,65.98400000000001,-0.01812579259153324
S07,b i s_m p a h i r u,b,<p:>,i,voiced,79.67822803841048,79.68826113540112,-0.01003309699063947
S07,b e h o rr a,b,NA,e,voiced,102.38799595656975,102.445,-0.0570040434302399
S07,b e h o r J o,b,NA,e,voiced,103.0759077073054,103.091,-0.01509229269461798
S07,b a s_m u n,b,NA,a,voiced,105.17219607553024,105.20963037537147,-0.03743429984122315
S07,b e th i,b,<p:>,e,voiced,125.71773497819228,125.74255092145634,-0.02481594326407332
S07,b e th i,b,<p:>,e,voiced,139.13788071077576,139.1786401673002,-0.04075945652442669
S07,g e o,g,<p:>,e,voiced,158.22849015737322,158.23850186964356,-0.01001171227034092
S07,b e h a r B a,b,<p:>,e,voiced,168.27800000000002,168.2999900468757,-0.02199004687571459
S07,b o,b,NA,o,voiced,179.55375836794127,179.60392385289444,-0.05016548495316897
S07,b i h a m u n i a n,b,<p:>,i,voiced,183.107940804296,183.1330235467726,-0.02508274247659869
S07,b i h a m u n e a n,b,<p:>,i,voiced,205.47160352178935,205.4958692258263,-0.02426570403699202
S07,b a r k a m e n_d d u,b,NA,a,voiced,222.6327057676083,222.664,-0.03129423239170137
S07,b a t i,t,a,i,voiceless,1.164,1.19,0.02600000000000002
S07,s_m u k a,k,u,a,voiceless,1.4913479959226827,1.4981552061342742,0.00680721021159147
S07,h a n_d t i k,t,n_d,i,voiceless,6.944134438132473,6.953664532428702,0.00953009429622842
S07,e s_m p i t a k i t,t,i,a,voiceless,7.86,7.905,0.04499999999999993
S07,i kh a J a n,kh,i,a,voiceless,12.249,12.297067545867211,0.0480675458672124
S07,k u p a J o,k,a,u,voiceless,15.219243752759889,15.239665383394664,0.02042163063477531
S07,k u p a J o,p,u,a,voiceless,15.380999999999998,15.408,0.02700000000000102
S07,b e h j e k i L a n,k,e,i,voiceless,17.398,17.442999999999998,0.04499999999999815
S07,h a l a k o,k,a,o,voiceless,18.725,18.736719615225393,0.01171961522539177
S07,m o s_m t e n,t,s_m,e,voiceless,20.368,20.393,0.02500000000000213
S07,e t a,t,e,a,voiceless,21.761077653403863,21.78,0.01892234659613834
S07,a rr a s_a t e l u s_m,t,s_a,e,voiceless,23.543999999999997,23.574,0.03000000000000113
S07,b a rr e a t u,t,a,u,voiceless,24.127,24.147192924793007,0.02019292479300816
S07,n a j k a ts_m e n,k,j,a,voiceless,31.57815704237224,31.609529411967458,0.03137236959521417
S07,t a,t,n,a,voiceless,32.38429968652254,32.404,0.0197003134774647
S07,e s_m t a j t,t,j,e,voiceless,33.99824415719873,34.02161182543699,0.02336766823826508
S07,i t e n,t,j,e,voiceless,34.667,34.688129400069,0.02112940006900032
S07,ph u l o k a,ph,m,u,voiceless,35.002,35.0594192127415,0.0574192127415003
S07,ph u l o k a,k,o,a,voiceless,35.28291163983788,35.292415694348094,0.00950405451021652
S07,t a,t,<p:>,a,voiceless,36.794576560414335,36.80644055535454,0.01186399494020662
S07,t a,t,n,a,voiceless,38.485,38.501999999999995,0.0169999999999959
S07,u s_m t a r,t,s_m,a,voiceless,39.307,39.334304792318314,0.0273047923183114
S07,e t a,t,e,a,voiceless,39.51832542096121,39.54024174985525,0.02191632889403649
S07,b e s_a t e,t,s_a,e,voiceless,39.833000000000006,39.851581057267715,0.01858105726770986
S07,b e s_a t e,t,s_a,e,voiceless,42.78869650051712,42.81534186620249,0.02664536568536846
S07,k u p a J o,p,u,a,voiceless,43.019,43.06755691973321,0.0485569197332083
S07,b e s_a t e,t,z_a,e,voiceless,43.611,43.63974970952163,0.0287497095216267
S07,m o s_m t u,t,s_m,u,voiceless,44.663,44.696138692962286,0.03313869296228233
S07,t a,t,u,a,voiceless,44.936,44.95017192111315,0.01417192111315301
S07,a s_a t e,t,s_a,e,voiceless,47.81,47.83372131715732,0.0237213171573174
S07,e t a,t,e,a,voiceless,48.45968781899723,48.48536072608095,0.02567290708371672
S07,k u p a,k,j,u,voiceless,50.491,50.51733148275069,0.02633148275069174
S07,k u p a,p,u,a,voiceless,50.668,50.683,0.01500000000000056
S07,i t e n,t,i,e,voiceless,50.91240941715753,50.9328310477923,0.02042163063477176
S07,u kh a l_d d j a n,kh,u,a,voiceless,51.912000000000006,51.945444201241955,0.03344420124194869
S07,m o s_m t e n,t,s_m,e,voiceless,52.440488867104065,52.466939741069105,0.02645087396503953
S07,t r a t u rr a e k i l a n,t,a,u,voiceless,53.11971621136155,53.13780394135236,0.01808772999080332
S07,b a t j a n,t,a,j,voiceless,53.928999999999995,53.953915808877646,0.0249158088776511
S07,i t e n,t,i,e,voiceless,54.226,54.245000000000005,0.01900000000000545
S07,b a t e,t,a,e,voiceless,54.929,54.94424800758971,0.01524800758970457
S07,l a n e k o,k,e,o,voiceless,55.80068172203236,55.81489437688555,0.01421265485318912
S07,i t j a,t,i,j,voiceless,57.50376959222632,57.53566623436063,0.03189664213431342
S07,a rr a s_a t e l u,t,s_a,e,voiceless,59.768,59.79624970952162,0.0282497095216172
S07,ph o l o,ph,m,o,voiceless,62.21262931796976,62.25036071171401,0.03773139374425227
S07,b a rr e a t u,t,a,u,voiceless,63.114,63.136,0.02200000000000557
S07,ts_m i n t j e n,t,n,j,voiceless,63.5407437527599,63.55960944963202,0.01886569687211903
S07,a rr a s_m t e l u,t,s_m,e,voiceless,70.073,70.10316623436063,0.03016623436063525
S07,o j t a j k,t,j,a,voiceless,70.4852721451242,70.49908105726772,0.0138089121435172
S07,e s_m t i t u t,t,u,a,voiceless,73.53738316168355,73.55313699103037,0.01575382934682068
S07,a rr a s_a t e l u,t,s_a,e,voiceless,73.866,73.88538656554738,0.01938656554737861
S07,b i s_m p a h i r u,p,s_m,a,voiceless,79.85799999999999,79.8728314827507,0.01483148275070789
S07,a rr a s_m t e l u,t,s_m,e,voiceless,80.32765942663295,80.34516368146275,0.01750425482980233
S07,e s_m t j e,t,<p:>,j,voiceless,84.39888060878566,84.43900000000001,0.04011939121434693
S07,a rr a s_a t e l w i k,t,s_a,e,voiceless,84.75643569158234,84.80311370446182,0.04667801287948237
S07,e t a,t,e,a,voiceless,87.262,87.277,0.01500000000000056
S07,h e l e t a k o,t,e,e,voiceless,99.885,99.92172301908926,0.03672301908925135
S07,f e j r e t a n,t,e,a,voiceless,100.448,100.47247089167432,0.02447089167434057
S07,e t a,t,e,a,voiceless,102.04277129415824,102.068,0.02522870584176928
S07,e t a,t,e,a,voiceless,105.71629968652256,105.736,0.0197003134774576
S07,e t a,t,e,a,voiceless,108.62113358716653,108.636,0.01486641283349854
S07,rr a t w a k,t,a,u,voiceless,110.269,110.288,0.01900000000000545
S07,rr a t o a k,t,a,o,voiceless,113.6038556202852,113.6163030903864,0.0124474701011934
S07,b e h j e k i J,k,e,i,voiceless,114.33179713362468,114.376,0.04420286637532911
S07,rr a t o a k,t,a,o,voiceless,115.965,115.981,0.01600000000000534
S07,a r ts_m e k o,k,e,o,voiceless,118.765,118.78355351586934,0.01855351586934262
S07,t a,t,n_d,a,voiceless,120.19888316168354,120.21444249931004,0.01555933762649886
S07,m a kh i J o n,kh,a,i,voiceless,122.045,122.06366453242867,0.01866453242868715
S07,b a t e k,t,a,e,voiceless,122.48996663684451,122.50377554898805,0.0138089121435172
S07,b e th i,th,e,i,voiceless,126.00440388311604,126.05438825524116,0.04998437212510964
S07,h j u e t a n,t,e,a,voiceless,129.47027129415824,129.49108190823367,0.02081061407542961
S07,t a,t,n_d,a,voiceless,129.6631886699632,129.681276399954,0.01808772999078201
S07,h j u t e n,t,i,e,voiceless,132.6624933272769,132.681359024149,0.01886569687209771
S07,t a,t,n_d,a,voiceless,132.84357850436984,132.85369207382706,0.01011356945721786
S07,l e h e n e k o,k,e,o,voiceless,138.14357765340387,138.16030394135234,0.01672628794847241
S07,b e th i,th,e,i,voiceless,139.29629713362468,139.3213865655474,0.02508943192270862
S07,h o B e k i,k,e,i,voiceless,140.07899999999998,140.11416708532656,0.03516708532657731
S07,s_m o m a j t,t,j,a,voiceless,141.37399502920886,141.38333063178473,0.00933560257587373
S07,i t e n,t,i,e,voiceless,143.827,143.8518047923183,0.02480479231829235
S07,a s_a t e l e h e n e a n,t,s_a,e,voiceless,147.463,147.47899999999998,0.01599999999999113
S07,i t e n,t,i,e,voiceless,149.02100000000002,149.0500552178013,0.02905521780127173
S07,g a s_m t e k,t,s_m,e,voiceless,149.77685391835328,149.80174885855567,0.0248949402023868
