subject,trial,Condition,Age,pupil_max
108,55,Dense,OA,214.696354679803
108,56,Dense,OA,68.6276056338027
108,57,Dense,OA,343.060689655172
108,58,Sparse,OA,244.96
108,59,Sparse,OA,147.84
108,60,Dense,OA,163.92
108,61,Dense,OA,590.24
108,62,Sparse,OA,164.296843699615
108,63,Sparse,OA,261.66
108,64,Dense,OA,289.280000000001
108,65,Sparse,OA,528.46
108,66,Sparse,OA,427.22
108,67,Sparse,OA,45.6400000000004
108,68,Sparse,OA,123.581702127659
108,69,Dense,OA,375.36
108,70,Dense,OA,128.013673469388
108,71,Sparse,OA,145.140938967136
108,72,Dense,OA,297.260000000001
108,73,Sparse,OA,312.66
108,74,Sparse,OA,168.44
108,75,Sparse,OA,155.44
108,76,Sparse,OA,121.1
108,77,Dense,OA,60.1999999999996
108,78,Dense,OA,54.06
108,79,Sparse,OA,606.479999999999
108,80,Sparse,OA,185.8
108,81,Sparse,OA,262.48
108,82,Sparse,OA,172.468823529413
108,83,Dense,OA,613.031859080842
108,84,Dense,OA,33.6199999999992
109,5,Sparse,OA,208.7
109,6,Dense,OA,531
109,7,Dense,OA,461.56
109,8,Dense,OA,365.199722222223
109,9,Dense,OA,374.38
109,10,Dense,OA,474.04
109,11,Dense,OA,360.562178217822
109,12,Dense,OA,579.28
109,13,Dense,OA,438.66
109,14,Dense,OA,133.506511627907
109,15,Sparse,OA,342.1
109,16,Dense,OA,478.46
109,17,Dense,OA,476.68
109,18,Dense,OA,372.56
109,19,Dense,OA,370.58
109,20,Sparse,OA,81.4297196261683
109,21,Dense,OA,194.74
109,22,Dense,OA,296.14
109,23,Sparse,OA,233.48
109,24,Dense,OA,121.689361702128
109,25,Sparse,OA,213.1
109,26,Sparse,OA,349.4
109,27,Dense,OA,202.76
109,28,Dense,OA,209.08
109,29,Dense,OA,226.1
109,30,Dense,OA,450.5
109,31,Sparse,OA,11.74
109,32,Sparse,OA,338.94
109,33,Sparse,OA,232.12
109,34,Sparse,OA,47.3600000000001
109,35,Sparse,OA,344.89341991342
109,36,Sparse,OA,191.100686695279
109,37,Dense,OA,60.6642512077286
109,38,Dense,OA,405.06
109,39,Dense,OA,198.7
109,40,Sparse,OA,48.8039024390243
109,41,Sparse,OA,282.34
109,42,Sparse,OA,249.68
109,43,Sparse,OA,179.78
109,44,Dense,OA,100.891441441442
109,45,Dense,OA,431.48
109,46,Dense,OA,151.6
109,47,Sparse,OA,20.4988764044942
109,48,Sparse,OA,487.96
109,49,Dense,OA,210.24
109,50,Dense,OA,144.68
109,51,Dense,OA,534.32
109,52,Sparse,OA,307.98
109,53,Dense,OA,176.38
109,54,Sparse,OA,463.74
109,55,Sparse,OA,250.12
109,56,Sparse,OA,40.0799999999997
109,57,Sparse,OA,104.2
109,58,Sparse,OA,47.8199999999998
109,59,Sparse,OA,156.22
109,60,Sparse,OA,69.8399999999997
109,61,Sparse,OA,359.06
109,62,Sparse,OA,486.22
109,63,Dense,OA,516.22
109,64,Sparse,OA,153.68
109,65,Sparse,OA,517.64
109,66,Dense,OA,311.44
109,67,Sparse,OA,157.64
109,68,Sparse,OA,258.34
109,69,Sparse,OA,88.2003960396036
109,70,Dense,OA,317.24
109,71,Sparse,OA,169
109,72,Sparse,OA,91.5013452914799
109,73,Dense,OA,224.82
109,74,Sparse,OA,123.16
109,75,Dense,OA,294
109,76,Sparse,OA,184
109,77,Sparse,OA,400.48
109,78,Dense,OA,233.625
109,79,Dense,OA,502.44
109,80,Sparse,OA,265.575263157895
109,81,Dense,OA,261.92
109,82,Dense,OA,363.66
109,83,Sparse,OA,323.68
109,84,Dense,OA,109.979999999999
110,5,Sparse,OA,334.1
110,6,Sparse,OA,374.34
110,7,Dense,OA,456.92
110,8,Dense,OA,557.42
110,9,Dense,OA,335.88
110,10,Sparse,OA,339.82
110,11,Dense,OA,54.0400000000002
110,12,Dense,OA,338.96
110,13,Sparse,OA,298.18
110,14,Sparse,OA,227.56
110,15,Sparse,OA,307.7
110,16,Dense,OA,159.98
110,17,Sparse,OA,13.3999999999999
110,18,Sparse,OA,90.6599999999997
110,19,Sparse,OA,232.88
110,20,Sparse,OA,180.18
110,21,Sparse,OA,141.84
110,22,Dense,OA,124.46
110,23,Sparse,OA,114.46
110,24,Dense,OA,508.46
110,25,Dense,OA,405.36
110,26,Dense,OA,318.86
110,27,Sparse,OA,252.8
110,28,Dense,OA,149.399999999999
110,29,Dense,OA,454.32
110,30,Dense,OA,451.16
110,31,Sparse,OA,400.82
110,32,Sparse,OA,127.06
110,33,Dense,OA,367
110,34,Sparse,OA,321.84
110,35,Dense,OA,118.24
110,36,Sparse,OA,424.68
110,37,Sparse,OA,372.06
110,38,Sparse,OA,373.4
110,39,Sparse,OA,723.48
110,40,Sparse,OA,274
110,41,Dense,OA,452.88
110,42,Dense,OA,272.48
110,43,Sparse,OA,286.56
110,44,Sparse,OA,363.98
110,45,Dense,OA,240.26
110,46,Dense,OA,205.22
110,47,Dense,OA,260.8
110,48,Dense,OA,302.78
110,49,Sparse,OA,243.32
110,50,Sparse,OA,416.86
110,51,Sparse,OA,390.5
110,52,Sparse,OA,210.94
110,53,Dense,OA,394.14
110,54,Sparse,OA,278.34
110,55,Dense,OA,398.079999999999
110,56,Sparse,OA,331.12
110,57,Sparse,OA,338.46
110,58,Dense,OA,269.939999999999
110,59,Sparse,OA,483.64
110,60,Sparse,OA,363.32
110,61,Dense,OA,321.400000000001
110,62,Dense,OA,556.76
110,63,Dense,OA,683.04
110,64,Dense,OA,514.5
110,65,Dense,OA,418.1
110,66,Dense,OA,170.76
110,67,Sparse,OA,211.879999999999
110,68,Sparse,OA,475.48
110,69,Dense,OA,186.54
110,70,Sparse,OA,189.88
110,71,Sparse,OA,80.4200000000002
110,72,Dense,OA,82.9400000000001
110,73,Dense,OA,576.96
110,74,Dense,OA,119.56
110,75,Dense,OA,114.16
110,76,Dense,OA,484.34
110,77,Sparse,OA,166.26
110,78,Sparse,OA,65.8799999999998
110,79,Sparse,OA,185.72
110,80,Dense,OA,157.86
110,81,Sparse,OA,186.32
110,82,Dense,OA,79.6000000000001
110,83,Dense,OA,312.88
110,84,Dense,OA,749.46
111,5,Dense,OA,218.615160142348
111,9,Dense,OA,270.62
111,11,Dense,OA,352.92
111,12,Sparse,OA,222.8
111,13,Dense,OA,282.7
111,14,Sparse,OA,211.1
111,15,Sparse,OA,424.500000000001
111,16,Dense,OA,278.08
111,17,Sparse,OA,309.64
111,18,Dense,OA,221.32
111,19,Dense,OA,441.62
111,20,Dense,OA,149.84
111,21,Dense,OA,277.4
111,22,Sparse,OA,344.56
111,23,Dense,OA,469.02
111,24,Dense,OA,339.12
111,25,Sparse,OA,739.96
111,26,Sparse,OA,251.52
111,27,Sparse,OA,405.56
111,28,Dense,OA,441.06
111,30,Dense,OA,1081.44436018957
111,31,Sparse,OA,1083.54
111,32,Dense,OA,164.691947240542
111,33,Sparse,OA,352.4
111,34,Sparse,OA,397.58
111,35,Sparse,OA,334.26
111,36,Dense,OA,492.879583333334
111,37,Sparse,OA,379.756410256411
111,38,Sparse,OA,383.3
111,39,Sparse,OA,345.32
111,40,Sparse,OA,451.066666666668
111,41,Sparse,OA,495.6
111,42,Sparse,OA,29.4399999999995
111,43,Sparse,OA,73.1600000000002
111,44,Dense,OA,145.60018957346
111,45,Dense,OA,271.7
111,46,Sparse,OA,225.56
111,47,Dense,OA,405.529763033175
111,48,Sparse,OA,407.729194312796
111,49,Dense,OA,336.38
111,50,Dense,OA,342.699999999999
111,51,Sparse,OA,283.26
111,52,Sparse,OA,450.9
111,53,Sparse,OA,318.743915414283
111,54,Dense,OA,385.22
111,55,Sparse,OA,228.74
111,56,Dense,OA,294.64
111,57,Dense,OA,503.214835680751
111,58,Dense,OA,266.14
111,59,Dense,OA,385.14
111,60,Sparse,OA,172.82
111,61,Dense,OA,335.68
111,62,Sparse,OA,301.62
111,63,Sparse,OA,258.28
111,64,Dense,OA,327.36
111,65,Sparse,OA,350.74
111,66,Sparse,OA,629.82
111,67,Sparse,OA,462.237563451776
111,68,Dense,OA,379.84
111,69,Sparse,OA,313.699431279622
111,70,Dense,OA,282.24
111,71,Dense,OA,384.22
111,72,Sparse,OA,205.74
111,73,Sparse,OA,80.8000000000001
111,74,Dense,OA,328.1
111,75,Dense,OA,615.98
111,76,Sparse,OA,176.62
111,77,Sparse,OA,23.7399999999995
111,78,Dense,OA,296.44
111,79,Dense,OA,566.5
111,80,Dense,OA,279.6
111,81,Dense,OA,265.694999999999
111,82,Sparse,OA,131.9
111,83,Sparse,OA,96.9799999999996
111,84,Sparse,OA,128.88
112,5,Dense,OA,401.84
112,6,Sparse,OA,268.12
112,7,Dense,OA,404.12
112,8,Sparse,OA,226.18
112,9,Sparse,OA,417.346666666666
112,10,Sparse,OA,373.12
112,11,Sparse,OA,511.3284375
112,12,Sparse,OA,391.32
112,13,Dense,OA,499.8
112,14,Sparse,OA,549.08
112,15,Sparse,OA,249.5
112,16,Sparse,OA,708.3
112,17,Sparse,OA,349.06
112,18,Sparse,OA,331.88
112,19,Dense,OA,401.8
112,20,Dense,OA,160.540000000001
112,21,Sparse,OA,309.9
112,22,Sparse,OA,200.12
112,23,Dense,OA,680.18
112,24,Sparse,OA,635.84
112,25,Dense,OA,617.56
112,26,Dense,OA,606.34
112,27,Dense,OA,671.8
112,28,Sparse,OA,149.56
112,29,Dense,OA,904.14
112,30,Dense,OA,333.46
112,31,Dense,OA,546.3
112,32,Sparse,OA,668.82
112,33,Sparse,OA,218.379999999999
112,34,Dense,OA,469.34
112,35,Sparse,OA,562.02
112,36,Dense,OA,276.2
112,37,Sparse,OA,163.72
112,38,Dense,OA,184.24
112,39,Dense,OA,790.76
112,40,Dense,OA,231.08
112,41,Sparse,OA,683.14
112,42,Dense,OA,294.14
112,43,Sparse,OA,360.299999999999
112,44,Dense,OA,314.64
112,45,Dense,OA,363.38
112,46,Dense,OA,392.22
112,47,Dense,OA,536.78
112,48,Dense,OA,678
112,49,Dense,OA,141.06
112,50,Sparse,OA,485.7
112,51,Dense,OA,485.96
112,52,Dense,OA,227.56
112,53,Sparse,OA,326.4
112,54,Dense,OA,262.179999999999
112,55,Dense,OA,273.72
112,56,Sparse,OA,173.64
112,57,Dense,OA,301.9
112,58,Sparse,OA,559.22
112,59,Dense,OA,242.08
112,60,Dense,OA,280.300000000001
112,61,Sparse,OA,291.66
112,62,Sparse,OA,350.56
112,63,Sparse,OA,577.299999999999
112,64,Dense,OA,416.08
112,65,Sparse,OA,402.36
112,66,Dense,OA,664.78
112,67,Dense,OA,360.12
112,68,Sparse,OA,585.539999999999
112,69,Sparse,OA,49.0400000000001
112,70,Sparse,OA,563.58
112,71,Sparse,OA,155.42
112,72,Dense,OA,386.42
112,73,Dense,OA,707.32
112,74,Sparse,OA,417.7
112,75,Sparse,OA,484.78
112,76,Dense,OA,285.48
112,77,Sparse,OA,276.04
112,78,Dense,OA,485.74
112,79,Dense,OA,519.46
112,80,Sparse,OA,344.7
112,81,Sparse,OA,650.08
112,82,Dense,OA,383.94
112,83,Sparse,OA,678.74
112,84,Sparse,OA,243.82
113,5,Sparse,OA,129.48
113,6,Dense,OA,77.6600000000003
113,7,Dense,OA,66.7400000000004
113,8,Sparse,OA,216.24
113,9,Sparse,OA,177.6144
113,10,Dense,OA,242.4
113,11,Dense,OA,224.560000000001
113,12,Dense,OA,152.97025862069
113,13,Sparse,OA,180.36
113,14,Sparse,OA,55.4199999999999
113,15,Dense,OA,111.12
113,16,Dense,OA,280.64
113,17,Dense,OA,41.2199999999996
113,18,Dense,OA,100.454821428571
113,19,Sparse,OA,36.7199999999997
113,20,Sparse,OA,228.76
113,21,Sparse,OA,110.82
113,22,Dense,OA,47.7800000000002
113,23,Sparse,OA,181.72
113,24,Dense,OA,309.853301435407
113,25,Dense,OA,58.5599999999997
113,26,Sparse,OA,51.8200000000003
113,27,Sparse,OA,281.44
113,28,Sparse,OA,173.86
113,29,Sparse,OA,150.88
113,30,Sparse,OA,137.22
113,31,Dense,OA,95.1400000000002
113,32,Dense,OA,228.56
113,33,Sparse,OA,129.2
113,34,Sparse,OA,76.9000000000004
113,35,Sparse,OA,200.179999999999
113,36,Sparse,OA,164.84
113,37,Dense,OA,36.3
113,38,Dense,OA,182.08
113,39,Dense,OA,9.11999999999989
113,40,Sparse,OA,77.8000000000001
113,41,Dense,OA,11.1200000000003
113,42,Dense,OA,74.06
113,43,Dense,OA,179.062820512821
113,44,Sparse,OA,668.937847533632
113,45,Sparse,OA,54.1799999999996
113,46,Dense,OA,106.78
113,47,Dense,OA,4.43999999999987
113,48,Dense,OA,164.84
113,49,Sparse,OA,221.4
113,50,Dense,OA,8.32000000000044
113,51,Sparse,OA,281.54
113,52,Sparse,OA,18.2999999999998
113,53,Dense,OA,84.8800000000003
113,54,Dense,OA,194.702857142857
113,55,Dense,OA,107.68
113,56,Dense,OA,282
113,57,Dense,OA,7.88000000000011
113,58,Dense,OA,25.88
113,59,Dense,OA,176
113,60,Sparse,OA,83.1800000000002
113,61,Sparse,OA,68.1400000000007
113,62,Sparse,OA,78.6599999999999
113,64,Sparse,OA,22.7200000000002
113,65,Dense,OA,114.3
113,66,Sparse,OA,248.9
113,67,Sparse,OA,40.6000000000002
113,68,Sparse,OA,345.540000000001
113,69,Sparse,OA,86.8399999999996
113,70,Sparse,OA,156.94
113,71,Dense,OA,91.0400000000003
113,72,Dense,OA,195.08422907489
113,73,Dense,OA,120.7
113,74,Sparse,OA,171.7
113,75,Sparse,OA,124.62
113,76,Sparse,OA,4.48000000000029
113,77,Sparse,OA,80.9000000000001
113,78,Dense,OA,13.4600000000002
113,79,Sparse,OA,9.61999999999962
113,80,Dense,OA,87.8999999999996
113,81,Dense,OA,16.9
113,82,Dense,OA,203.64
113,83,Sparse,OA,8.10000000000018
113,84,Sparse,OA,14.9600000000001
114,5,Dense,OA,195.88320754717
114,6,Sparse,OA,408.18
114,7,Sparse,OA,125.02
114,8,Dense,OA,492.84
114,9,Dense,OA,190.384212973727
114,10,Sparse,OA,290.82
114,11,Sparse,OA,148.592462311558
114,12,Dense,OA,553
114,13,Sparse,OA,201.218431372549
114,14,Dense,OA,378.5
114,15,Dense,OA,383.930348258707
114,16,Sparse,OA,216.34
114,17,Sparse,OA,139.12
114,18,Dense,OA,343.752075471698
114,19,Sparse,OA,275.92
114,20,Dense,OA,126.004
114,21,Sparse,OA,249.564285714286
114,22,Sparse,OA,480.571111111111
114,23,Sparse,OA,274.54
114,24,Sparse,OA,408.3
114,25,Sparse,OA,260.814038461538
114,26,Dense,OA,783.885263157895
114,27,Sparse,OA,269.64
114,28,Dense,OA,146.243243243243
114,29,Dense,OA,245.872727272727
114,30,Sparse,OA,53.0400000000001
114,31,Dense,OA,227.28
114,32,Dense,OA,298.6
114,33,Dense,OA,249.055799086758
114,34,Sparse,OA,85.6209302325583
114,35,Sparse,OA,1146.42977929817
114,36,Dense,OA,159.239067508499
114,37,Dense,OA,70.3640717229087
114,38,Sparse,OA,231.038231292517
114,39,Dense,OA,5.09246511627894
114,40,Sparse,OA,83.7789504103575
114,41,Sparse,OA,137.9
114,42,Dense,OA,47.4495098039217
114,43,Sparse,OA,112.46
114,44,Sparse,OA,130.496915422886
114,45,Dense,OA,481.859523809524
114,46,Sparse,OA,195.914455445545
114,47,Dense,OA,473.62
114,48,Dense,OA,362.8
114,49,Sparse,OA,87.1199999999997
114,50,Sparse,OA,317.84
114,51,Sparse,OA,111.96
114,52,Sparse,OA,235.592592592593
114,53,Dense,OA,111.582829268293
114,54,Dense,OA,25.97
114,55,Sparse,OA,601.789568965517
114,56,Sparse,OA,307.879357798165
114,57,Dense,OA,108.997522123894
114,58,Dense,OA,24.4872897196265
114,59,Dense,OA,133.633944954129
114,60,Dense,OA,175.301730769231
114,61,Sparse,OA,296.164334862386
114,62,Sparse,OA,175.26
114,63,Dense,OA,213.833962264151
114,64,Dense,OA,328.4
114,65,Dense,OA,89.5800000000002
114,66,Dense,OA,235.54380952381
114,67,Dense,OA,28.8409090909091
114,68,Sparse,OA,242.9
114,70,Sparse,OA,218.590476190476
114,71,Sparse,OA,165.485023255814
114,72,Dense,OA,109.66
114,73,Dense,OA,251.22
114,74,Sparse,OA,512.82
114,75,Dense,OA,264.433333333333
114,76,Sparse,OA,53.3984848484849
114,77,Dense,OA,406.157884637614
114,78,Sparse,OA,127.98
114,79,Dense,OA,219.3
114,80,Sparse,OA,150.013891625616
114,81,Dense,OA,421.128110599078
114,82,Sparse,OA,261.2
114,83,Sparse,OA,581.807906976744
114,84,Dense,OA,185.20562840249
115,7,Dense,OA,359.68
115,8,Sparse,OA,786.02
115,9,Sparse,OA,452.12
115,10,Dense,OA,615.16
115,11,Sparse,OA,438.26
115,12,Dense,OA,182.08
115,13,Sparse,OA,157.02
115,14,Sparse,OA,314.04
115,15,Dense,OA,632.62
115,16,Dense,OA,205.82
115,17,Sparse,OA,379.875219123506
115,18,Dense,OA,113.12
115,19,Sparse,OA,36.22
115,20,Sparse,OA,36.4399999999998
115,21,Sparse,OA,423.64
115,24,Dense,OA,265.713333333333
115,25,Dense,OA,191.04
115,26,Sparse,OA,354.06
115,27,Sparse,OA,677.38
115,28,Sparse,OA,494.98
115,29,Sparse,OA,732.76
115,30,Sparse,OA,344.14
115,31,Sparse,OA,151.26
115,32,Sparse,OA,788.36
115,33,Sparse,OA,852.26
115,34,Sparse,OA,151.02
115,35,Dense,OA,179.92
115,36,Sparse,OA,44.9
115,37,Dense,OA,170.62
115,38,Sparse,OA,631.6
115,39,Sparse,OA,979.96
115,40,Sparse,OA,664.98
115,41,Dense,OA,201.52
115,42,Sparse,OA,271.1
115,43,Dense,OA,497.34
115,44,Dense,OA,487.02
115,45,Dense,OA,543.68
115,46,Sparse,OA,913.22
115,47,Sparse,OA,50.2399999999999
115,48,Dense,OA,498.671411042946
115,49,Dense,OA,306.84
115,50,Sparse,OA,41.74
115,51,Dense,OA,691.34
115,52,Sparse,OA,854.12
115,53,Dense,OA,203.52
115,54,Dense,OA,501.9
115,55,Sparse,OA,577.78
115,56,Sparse,OA,36.66
115,57,Dense,OA,907.72
115,58,Sparse,OA,517.88
115,59,Dense,OA,65.6599999999998
115,60,Dense,OA,470.54
115,61,Sparse,OA,354.1
115,62,Sparse,OA,466.22
115,63,Dense,OA,474.3
115,64,Dense,OA,635.66
115,65,Dense,OA,912.42
115,66,Dense,OA,287.2
115,67,Sparse,OA,482.84
115,68,Sparse,OA,719.94
115,69,Dense,OA,462.94
115,70,Dense,OA,83.06
115,71,Dense,OA,662.78
115,72,Dense,OA,50.38
115,73,Sparse,OA,343.88
115,74,Sparse,OA,627.86
115,75,Sparse,OA,33.3599999999999
115,76,Dense,OA,167.46
115,77,Sparse,OA,434.32
115,78,Dense,OA,478.319617486339
115,79,Sparse,OA,384.2
115,80,Dense,OA,277.48
115,81,Sparse,OA,272.92
115,83,Dense,OA,739.02
115,84,Dense,OA,849.06
116,5,Dense,OA,179.28
116,6,Dense,OA,419.88
116,7,Sparse,OA,146.375751295337
116,8,Dense,OA,322.8
116,9,Sparse,OA,201.96
116,10,Sparse,OA,193.08
116,11,Dense,OA,110
116,12,Dense,OA,50.9799999999999
116,13,Sparse,OA,22.8199999999998
116,14,Dense,OA,218
116,15,Sparse,OA,207.32
116,16,Sparse,OA,159.6
116,17,Dense,OA,37.82
116,18,Dense,OA,49.5800000000002
116,19,Dense,OA,34.8400000000001
116,20,Dense,OA,301.64
116,21,Sparse,OA,405.52
116,22,Dense,OA,179.58
116,23,Dense,OA,183.92
116,24,Sparse,OA,204.62
116,25,Sparse,OA,255.32
116,26,Sparse,OA,66.6799999999999
116,27,Dense,OA,251.08
116,28,Dense,OA,70.0199999999998
116,29,Sparse,OA,212.42
116,30,Dense,OA,95.3199999999999
116,31,Sparse,OA,173.72
116,32,Dense,OA,1612
116,33,Dense,OA,252.000540540541
116,34,Dense,OA,722.94
116,35,Dense,OA,299.24
116,36,Dense,OA,55.2
116,37,Dense,OA,112.44
116,38,Dense,OA,320.68
116,39,Sparse,OA,35.82
116,40,Sparse,OA,166.6
116,41,Sparse,OA,117.04
116,42,Sparse,OA,124.08
116,43,Sparse,OA,158.14
116,44,Sparse,OA,177.58
116,45,Sparse,OA,74.54
116,46,Dense,OA,96.7199999999997
116,47,Dense,OA,382
116,48,Sparse,OA,352.62
116,49,Sparse,OA,796.1
116,50,Dense,OA,260.94
116,51,Dense,OA,43.8999999999997
116,52,Sparse,OA,9.49999999999995
116,53,Dense,OA,322.32
116,54,Sparse,OA,247.06
116,55,Sparse,OA,301
116,56,Sparse,OA,76.68
116,57,Sparse,OA,170.54
116,58,Sparse,OA,83.1199999999998
116,59,Sparse,OA,454.24
116,60,Dense,OA,363.48
116,61,Sparse,OA,124.8
116,62,Dense,OA,706.32
116,63,Dense,OA,109.02
116,64,Dense,OA,240.86
116,65,Sparse,OA,1098.4
116,66,Dense,OA,355.46
116,67,Sparse,OA,189.000000000001
116,68,Dense,OA,247.16
116,69,Dense,OA,15.3599999999998
116,70,Dense,OA,185.58
116,71,Dense,OA,412.3
116,73,Dense,OA,337.14
116,74,Dense,OA,116.04
116,75,Sparse,OA,143.38
116,76,Sparse,OA,163.1
116,77,Sparse,OA,67.8999999999997
116,78,Sparse,OA,207.84
116,79,Sparse,OA,99.5999999999998
116,80,Dense,OA,291.1
116,81,Dense,OA,34.5600000000002
116,82,Sparse,OA,51.1799999999999
116,83,Sparse,OA,90.4000000000001
116,84,Sparse,OA,66.7800000000001
117,5,Dense,OA,241.157971014493
117,6,Dense,OA,440.38
117,7,Sparse,OA,477.88
117,8,Sparse,OA,341.596470588235
117,9,Sparse,OA,394.24
117,10,Dense,OA,469
117,11,Dense,OA,280.74
117,12,Sparse,OA,464.06
117,13,Sparse,OA,222.48
117,14,Sparse,OA,297.04
117,15,Dense,OA,203.32
117,16,Dense,OA,391.12
117,17,Dense,OA,298.08
117,18,Dense,OA,464.88
117,19,Dense,OA,379.98
117,20,Sparse,OA,597.64
117,21,Dense,OA,209.52
117,22,Dense,OA,429.68
117,23,Sparse,OA,341.26
117,24,Sparse,OA,460.16
117,25,Sparse,OA,301.64
117,26,Sparse,OA,253.5
117,27,Dense,OA,330.18
117,28,Dense,OA,647.54
117,29,Dense,OA,163.56
117,30,Dense,OA,520.4
117,31,Sparse,OA,94.8399999999999
117,32,Sparse,OA,507.88
117,33,Dense,OA,285.68
117,34,Dense,OA,712.7
117,35,Sparse,OA,215.7
117,36,Sparse,OA,242.86
117,38,Dense,OA,692.14
117,39,Sparse,OA,178.8
117,40,Sparse,OA,282.02
117,41,Sparse,OA,260.2
117,42,Sparse,OA,452.2
117,43,Sparse,OA,421.76
117,44,Dense,OA,288.06
117,45,Sparse,OA,213.5
117,46,Sparse,OA,337.2
117,47,Sparse,OA,353.88
117,48,Dense,OA,159.4
117,49,Dense,OA,309.56
117,50,Dense,OA,35.4651546391753
117,51,Sparse,OA,483.4
117,52,Dense,OA,352.32
117,53,Sparse,OA,178.7
117,54,Dense,OA,412.28
117,55,Sparse,OA,442.12
117,56,Sparse,OA,310.1
117,57,Dense,OA,527.76
117,58,Dense,OA,148.78
117,59,Dense,OA,167.32
117,60,Sparse,OA,336.32
117,61,Dense,OA,397.7
117,62,Sparse,OA,386.7
117,63,Dense,OA,416.44
117,64,Dense,OA,161.5
117,65,Sparse,OA,64.2400000000002
117,66,Dense,OA,499.88
117,67,Sparse,OA,461.16
117,68,Sparse,OA,239.8
117,69,Sparse,OA,325.02
117,70,Dense,OA,347.7
117,71,Dense,OA,198.6
117,72,Sparse,OA,219.66
117,73,Sparse,OA,180.1
117,74,Dense,OA,356.68
117,75,Dense,OA,433.06
117,76,Sparse,OA,71.8199999999999
117,77,Dense,OA,287.46
117,78,Dense,OA,819.72
117,79,Sparse,OA,235.32
117,80,Sparse,OA,541.64
117,81,Dense,OA,426.54
117,82,Sparse,OA,280.08
117,83,Dense,OA,108.3
117,84,Dense,OA,49.54
118,5,Sparse,OA,564.94
118,6,Dense,OA,450.88
118,7,Sparse,OA,485.64
118,8,Sparse,OA,262.76
118,9,Dense,OA,416.58
118,10,Sparse,OA,419.68
118,11,Sparse,OA,724.56
118,12,Dense,OA,386.42
118,13,Dense,OA,207.4
118,14,Dense,OA,193.36
118,15,Dense,OA,185.58
118,16,Sparse,OA,583.24
118,17,Dense,OA,597.16
118,18,Sparse,OA,90.1200000000001
118,19,Sparse,OA,90.5000000000001
118,20,Dense,OA,528.22
118,21,Dense,OA,381.24
118,22,Sparse,OA,262.06
118,23,Sparse,OA,350.42
118,24,Dense,OA,460.9
118,25,Dense,OA,415.96
118,26,Sparse,OA,325.34
118,27,Sparse,OA,560.96
118,28,Sparse,OA,132.98
118,29,Dense,OA,272.02
118,30,Sparse,OA,289.94
118,31,Dense,OA,222.36
118,32,Dense,OA,562.76
118,33,Dense,OA,492.1
118,34,Dense,OA,299.08
118,35,Dense,OA,203.01589958159
118,36,Sparse,OA,386.08
118,37,Dense,OA,306.16
118,38,Dense,OA,107.02
118,39,Sparse,OA,621.82
118,40,Dense,OA,307.4
118,41,Sparse,OA,213.74
118,42,Sparse,OA,432.96
118,43,Sparse,OA,389.6
118,44,Dense,OA,408.66
118,45,Sparse,OA,59.4400000000002
118,46,Sparse,OA,517.52
118,47,Dense,OA,401.633944954129
118,48,Sparse,OA,268.68
118,49,Sparse,OA,360.64
118,50,Sparse,OA,280.942307692308
118,51,Dense,OA,496.5
118,52,Dense,OA,294.18
118,53,Dense,OA,555.58
118,54,Dense,OA,731.92
118,55,Dense,OA,436.24
118,56,Sparse,OA,274.29125
118,57,Dense,OA,223.807296137339
118,58,Dense,OA,733.44
118,59,Sparse,OA,642.98
118,60,Sparse,OA,449.469589041096
118,61,Sparse,OA,288.243243243244
118,62,Dense,OA,61.8599999999999
118,63,Dense,OA,110.9
118,64,Sparse,OA,362.02
118,65,Sparse,OA,105
118,66,Dense,OA,346
118,67,Dense,OA,538.34
118,68,Dense,OA,267.94
118,69,Dense,OA,217.36
118,70,Sparse,OA,235.96
118,71,Sparse,OA,304.06
118,72,Sparse,OA,94.0199999999998
118,73,Dense,OA,544.16
118,74,Dense,OA,51.8199999999999
118,75,Sparse,OA,199.22
118,76,Sparse,OA,100.14
118,77,Sparse,OA,99.4800000000002
118,78,Sparse,OA,596.6
118,79,Dense,OA,704.7
118,80,Sparse,OA,174.24
118,81,Sparse,OA,318.72
118,82,Sparse,OA,111.8
118,83,Dense,OA,219.66
118,84,Dense,OA,529.08
119,5,Dense,OA,600.044885626912
119,6,Sparse,OA,722.193445378152
119,7,Sparse,OA,402.68
119,8,Dense,OA,533.664120171674
119,9,Sparse,OA,276.06
119,10,Sparse,OA,228.46
119,11,Sparse,OA,353.96
119,12,Dense,OA,391.593936651584
119,13,Sparse,OA,365.575348837209
119,14,Sparse,OA,192.7
119,15,Dense,OA,396.2
119,16,Dense,OA,320.68
119,17,Dense,OA,197.82
119,18,Dense,OA,157.229026548672
119,19,Sparse,OA,354.26
119,20,Sparse,OA,264.66
119,21,Sparse,OA,585.04
119,22,Dense,OA,255.3
119,23,Sparse,OA,364.301509433962
119,24,Dense,OA,435.62
119,25,Sparse,OA,268.894061135372
119,26,Dense,OA,475.92
119,27,Sparse,OA,413.64
119,28,Dense,OA,242.2
119,29,Sparse,OA,175.042026431718
119,30,Dense,OA,280.595850622407
119,31,Dense,OA,409.42
119,32,Sparse,OA,390.208636363636
119,33,Dense,OA,309.92
119,34,Sparse,OA,103.620000000001
119,35,Dense,OA,349.18
119,36,Dense,OA,268.06
119,37,Dense,OA,434.195693779905
119,38,Sparse,OA,283.68
119,39,Dense,OA,238.04
119,40,Sparse,OA,268.42
