it14	1.4690	16/04/2018 10:47:14	Dico poto lentamente	o	62.0708	63.8256	64.1193	64.0906	62.1395	62.6507	69.1651	-44.4260	44.4031	*	*	*	*	31.7046	8.8608	28.9596	9.3853	25.8234	7.8833	22.7741	5.8784	19.9064	3.7629	17.3067	2.6289	14.8588	2.7060	12.4121	2.8154	9.9508	3.0643	7.4580	3.3634	4.9400	3.5427	2.3977	3.6363	-0.2041	3.8247	-2.8482	3.9573	-5.5051	3.9183	-8.1657	3.7165	-10.8686	3.4845	-13.6999	3.4123	-16.6147	3.3285	-19.5422	3.0693	-22.0889	1.9588	-24.3609	0.3605	-26.3413	-1.6477	-28.1398	-3.8297	-29.7740	-6.1301	-31.0494	-8.7527	-32.4696	-11.0872	-33.9732	-13.2557	-35.9327	-14.9568	*	*	*	*	*	*	*	*	-42.8032	-25.8293	-43.4210	-28.3987	-44.0031	-30.9240	-45.0472	-33.1857	-45.8998	-35.5267	*	*	*	*
it14	1.4850	16/04/2018 10:47:14	Dico poto lentamente	o	63.0233	57.9453	58.3744	65.0425	54.1420	54.5959	68.4505	-42.7055	42.9726	*	*	*	*	31.8253	9.2896	28.9442	9.3209	25.8102	7.8166	22.7891	5.9739	19.9575	4.1982	17.3571	3.2782	14.8811	3.2924	12.4112	3.4541	9.9250	3.6989	7.4109	3.9501	4.8613	4.1982	2.2581	4.5072	-0.3595	4.5982	-2.9868	4.5293	-5.6626	4.4724	-8.3049	4.1415	-11.1540	4.2526	-14.0656	4.2891	-16.8941	3.9305	-19.5936	3.1695	-22.0151	1.8278	-24.2773	0.2250	-26.2684	-1.7561	-27.9528	-4.0853	-29.2268	-6.8195	-30.4755	-9.4200	-32.2307	-11.3438	-34.2069	-13.0238	-36.3651	-14.5602	*	*	*	*	*	*	*	*	-41.0840	-26.8723	-41.5838	-29.4166	-42.5619	-31.6498	-43.3977	-33.9365	*	*	*	*	-43.8740	-41.3841
it14	1.5000	16/04/2018 10:47:14	Dico poto lentamente	o	63.7919	49.8657	50.5180	65.7225	49.0074	49.2363	67.8867	-35.4080	36.0947	*	*	*	*	31.8147	9.2518	29.0717	9.8533	26.1229	9.3943	23.0611	7.7004	20.1663	5.9768	17.4438	4.3947	14.9090	4.0254	12.4103	4.1876	9.8971	4.3835	7.3581	4.6081	4.7861	4.8252	2.1916	4.9224	-0.4300	4.9490	-3.0474	4.7797	-5.7057	4.6239	-8.3533	4.2894	-11.0985	4.1033	-13.9541	4.0216	-16.7706	3.6644	-19.5054	2.9976	-21.9791	1.7640	-24.1750	0.0591	-26.0637	-2.0604	-27.5325	-4.6600	-28.9087	-7.2202	-30.4405	-9.4607	-32.1039	-11.4800	-34.2475	-12.9835	-36.2597	-14.6569	*	*	*	*	*	*	*	*	-40.8332	-27.0245	-41.0283	-29.7244	-42.3845	-31.7391	-43.8260	-33.7415	*	*	-43.3683	-39.0887	-43.0587	-41.6443
it14	1.5160	16/04/2018 10:47:14	Dico poto lentamente	o	64.5215	38.8184	39.4974	66.3372	47.4243	47.4014	67.3753	-22.0375	22.9797	*	*	*	*	31.7749	9.1106	29.0084	9.5888	26.1351	9.4557	23.1332	8.1581	20.2500	6.6893	17.5144	5.3044	14.9426	4.9049	12.4092	4.9945	9.8643	5.1897	7.2937	5.4106	4.6986	5.5535	2.0756	5.6466	-0.5745	5.6682	-3.2117	5.4578	-5.8520	5.1384	-8.5687	4.9474	-11.3796	4.8596	-14.2378	4.7019	-17.0403	4.2453	-19.6149	3.2109	-21.9755	1.7577	-24.0820	-0.0917	-25.7811	-2.4805	-27.2357	-5.0657	-28.6584	-7.5355	-30.1173	-9.8364	-32.0917	-11.4930	-34.2272	-13.0036	*	*	*	*	*	*	*	*	-40.0799	-24.5768	-39.9537	-27.5580	-41.1895	-29.6351	-42.5715	-31.6450	-43.1698	-34.0402	*	*	-42.5402	-39.3895	-42.0106	-41.9788
it14	1.5470	16/04/2018 10:47:14	Dico poto lentamente	o	65.5471	25.5280	25.6386	67.8566	54.4815	54.0695	67.0368	10.7765	9.7542	*	*	*	*	30.9362	6.1314	28.4034	7.0626	25.7733	7.6306	22.9901	7.2498	20.2807	6.9505	17.5612	5.9073	14.9705	5.6379	12.4081	5.8747	9.8285	6.0692	7.2114	6.4360	4.5607	6.7027	1.8783	6.8779	-0.8345	6.9626	-3.5309	6.7758	-6.2503	6.5391	-8.9874	6.2260	-11.7286	5.7987	-14.4961	5.3210	-17.1540	4.4904	-19.7382	3.4513	-22.1179	2.0102	-24.1815	0.0697	-25.8310	-2.4063	-27.0371	-5.3372	-28.2469	-8.0539	-29.8070	-10.1972	-31.6040	-12.0168	-33.7586	-13.4687	*	*	*	*	*	*	*	*	*	*	-39.3770	-27.9079	-40.6871	-29.9134	-42.0777	-31.8936	-42.6357	-34.2833	-42.5294	-36.9033	-41.4219	-39.7956	*	*
it14	1.5630	16/04/2018 10:47:14	Dico poto lentamente	o	65.7983	27.0462	26.7601	68.8560	60.6728	60.3218	67.4711	25.0244	24.2500	*	*	*	*	30.7267	5.3874	28.1526	6.0152	25.5069	6.2864	22.8643	6.4510	20.2272	6.4956	17.6083	6.5137	15.0174	6.8679	12.4063	7.2164	9.7698	7.5099	7.1119	7.6754	4.4398	7.7099	1.7215	7.8565	-1.0421	7.9957	-3.8413	8.0572	-6.6657	8.0001	-9.4439	7.6201	-12.2397	7.1738	-14.9803	6.4818	-17.6188	5.4916	-20.0819	4.1214	-22.2927	2.3203	-24.1627	0.0393	-25.6033	-2.7447	-26.9008	-5.5234	-27.9944	-8.3720	-29.7242	-10.2935	-32.0027	-11.5886	-34.5852	-12.6482	*	*	*	*	*	*	*	*	*	*	-40.8423	-27.0189	-40.6856	-29.9142	-41.6447	-32.1117	-42.4028	-34.3893	-42.1683	-37.0508	-41.9096	-39.6185	-41.7777	-42.0532
it14	1.5790	16/04/2018 10:47:14	Dico poto lentamente	o	66.0960	34.9693	34.3056	69.9091	64.6019	64.4493	68.0752	33.9050	33.6189	*	*	*	*	30.6380	5.0723	28.0159	5.4446	25.3995	5.7441	22.8033	6.0640	20.2099	6.3482	17.6260	6.7420	15.0285	7.1610	12.4053	7.9839	9.7261	8.5842	7.0059	8.9968	4.2630	9.1824	1.5186	9.1231	-1.3004	9.2814	-4.1349	9.2691	-7.0239	9.2597	-9.8725	8.9293	-12.6996	8.4114	-15.5424	7.8291	-18.2365	6.8222	-20.7973	5.5158	-23.0800	3.7166	-24.8306	1.1218	-26.1855	-1.8793	-27.2906	-4.9906	-28.5216	-7.7078	-30.1418	-9.8079	-31.9917	-11.6004	-34.0913	-13.1385	*	*	*	*	*	*	*	*	*	*	-41.5352	-26.5985	-42.3960	-28.9666	-43.1770	-31.3400	*	*	-43.5711	-36.4778	-42.8302	-39.2841	-42.2435	-41.9045
it14	1.3280	16/04/2018 10:47:19	Dico pada lentamente	a	64.6679	23.5481	24.1241	65.9878	25.0282	25.4974	64.9573	-3.1586	3.4752	*	*	*	*	*	*	28.7538	8.5258	25.9619	8.5817	23.0475	7.6138	20.2260	6.4850	17.5158	5.3222	14.9481	5.0515	12.4089	5.2664	9.8553	5.4096	7.2821	5.5550	4.6933	5.5979	2.0844	5.5919	-0.5132	5.3630	-3.1081	5.0301	-5.6974	4.5946	-8.2369	3.9341	-10.7489	3.1625	-13.1785	2.1624	-15.5300	0.9918	-17.7947	-0.3371	-19.9617	-1.8141	-22.0821	-3.3332	-24.0625	-5.0351	-25.8256	-6.9933	-27.2669	-9.2884	-28.5506	-11.6580	-29.6839	-14.0790	-30.9220	-16.2842	-32.4271	-18.1724	-33.8647	-20.1005	*	*	*	*	*	*	*	*	-42.1628	-29.0958	-43.7251	-31.0640	-45.1612	-33.1338	-46.2807	-35.3711	*	*	*	*
it14	1.3440	16/04/2018 10:47:19	Dico pada lentamente	a	64.9631	14.9765	15.4915	66.3087	17.8757	18.2991	64.9213	1.4610	1.1482	*	*	*	*	31.5509	8.3150	28.8276	8.8337	25.9201	8.3712	23.0018	7.3240	20.2020	6.2806	17.5204	5.3811	14.9565	5.2714	12.4086	5.4865	9.8483	5.5812	7.2702	5.7031	4.6637	5.8448	2.0379	5.8816	-0.6016	5.8032	-3.2121	5.4595	-5.7805	4.8872	-8.3282	4.2129	-10.8362	3.3973	-13.2632	2.3655	-15.5917	1.1249	-17.8387	-0.2512	-19.9977	-1.7502	-22.1366	-3.2449	-24.1125	-4.9609	-25.8995	-6.8923	-27.2436	-9.3178	-28.3347	-11.9089	-29.4218	-14.3605	-30.6097	-16.5942	-32.0500	-18.5183	*	*	*	*	*	*	*	*	*	*	-41.7137	-29.3446	-43.0556	-31.4012	-43.9921	-33.6660	-44.6460	-36.0388	*	*	*	*
it14	1.3750	16/04/2018 10:47:19	Dico pada lentamente	a	65.1524	1.9836	2.3499	66.6534	7.5188	7.7324	65.1260	10.2043	9.9525	*	*	*	*	30.8591	5.8576	28.3918	7.0139	25.6471	6.9936	22.8646	6.4528	20.1557	5.8862	17.5224	5.4079	14.9675	5.5592	12.4083	5.7280	9.8364	5.8743	7.2469	5.9937	4.6477	5.9780	2.0467	5.8268	-0.5889	5.7401	-3.2205	5.4943	-5.8520	5.1384	-8.4095	4.4611	-10.8573	3.4543	-13.2363	2.3011	-15.6015	1.1460	-17.9180	-0.0968	-20.1058	-1.5585	-22.2521	-3.0576	-24.2033	-4.8258	-25.7759	-7.0612	-27.1757	-9.4033	-28.2449	-12.0133	-29.4572	-14.3225	-30.7950	-16.4102	-31.9472	-18.6126	*	*	*	*	*	*	*	*	*	*	-41.4477	-29.4920	-43.4071	-31.2241	-45.1416	-33.1427	-46.6749	-35.2101	*	*	*	*
it14	1.3750	16/04/2018 10:47:19	Dico pada lentamente	a	65.1524	1.9836	2.3499	66.6534	7.5188	7.7324	65.1260	10.2043	9.9525	*	*	*	*	30.8591	5.8576	28.3918	7.0139	25.6471	6.9936	22.8646	6.4528	20.1557	5.8862	17.5224	5.4079	14.9675	5.5592	12.4083	5.7280	9.8364	5.8743	7.2469	5.9937	4.6477	5.9780	2.0467	5.8268	-0.5889	5.7401	-3.2205	5.4943	-5.8520	5.1384	-8.4095	4.4611	-10.8573	3.4543	-13.2363	2.3011	-15.6015	1.1460	-17.9180	-0.0968	-20.1058	-1.5585	-22.2521	-3.0576	-24.2033	-4.8258	-25.7759	-7.0612	-27.1757	-9.4033	-28.2449	-12.0133	-29.4572	-14.3225	-30.7950	-16.4102	-31.9472	-18.6126	*	*	*	*	*	*	*	*	*	*	-41.4477	-29.4920	-43.4071	-31.2241	-45.1416	-33.1427	-46.6749	-35.2101	*	*	*	*
it14	1.3910	16/04/2018 10:47:19	Dico pada lentamente	a	65.1447	-2.8648	2.5597	66.7293	4.5319	4.7188	65.3445	13.1493	13.0119	*	*	*	*	*	*	27.8997	4.9591	25.3282	5.3843	22.7273	5.5815	20.1365	5.7227	17.5540	5.8145	14.9791	5.8632	12.4079	6.0214	9.8225	6.2158	7.2172	6.3629	4.5762	6.5731	1.9219	6.6058	-0.7334	6.4592	-3.3932	6.2072	-6.0184	5.7235	-8.5971	5.0341	-11.0873	4.0731	-13.4905	2.9104	-15.8079	1.5906	-18.0960	0.2502	-20.3202	-1.1783	-22.4447	-2.7455	-24.4080	-4.5215	-26.0854	-6.6381	-27.4938	-9.0026	-28.4899	-11.7285	-29.5218	-14.2531	-30.5551	-16.6484	-31.8351	-18.7154	-33.2477	-20.6232	*	*	*	*	*	*	*	*	-41.0924	-29.6888	-42.5555	-31.6530	-43.9725	-33.6748	-45.0038	-35.8927	*	*	*	*
it14	1.4070	16/04/2018 10:47:19	Dico pada lentamente	a	65.0802	-6.5155	6.3324	66.7784	2.2202	2.3003	65.5857	13.7405	13.7634	*	*	*	*	30.2695	3.7635	27.7460	4.3172	25.2064	4.7701	22.6549	5.1221	20.1056	5.4598	17.5458	5.7093	14.9789	5.8578	12.4080	5.9265	9.8304	6.0209	7.2350	6.1417	4.6146	6.2533	1.9712	6.2985	-0.6738	6.1628	-3.3069	5.8508	-5.9352	5.4309	-8.4880	4.7009	-11.0001	3.8384	-13.4326	2.7717	-15.8177	1.6117	-18.1295	0.3155	-20.3579	-1.1113	-22.5058	-2.6465	-24.5448	-4.3182	-26.3389	-6.2916	-27.7919	-8.6270	-28.8726	-11.2836	-29.7717	-13.9847	-30.8789	-16.3270	-32.0553	-18.5134	-33.5467	-20.3700	*	*	*	*	*	*	*	*	*	*	-42.9390	-31.4599	*	*	*	*	*	*	*	*
it14	1.4220	16/04/2018 10:47:19	Dico pada lentamente	a	64.9720	-7.7362	7.7400	66.8150	1.9379	1.9112	65.8034	12.4931	12.5923	*	*	*	*	30.0707	3.0575	27.5768	3.6108	25.0847	4.1559	22.5730	4.6025	20.0560	5.0369	17.5206	5.3847	14.9703	5.6325	12.4082	5.8013	9.8314	5.9959	7.2350	6.1417	4.6146	6.2533	2.0063	6.0794	-0.6161	5.8751	-3.2378	5.5656	-5.8549	5.1487	-8.4880	4.7009	-11.0001	3.8384	-13.4326	2.7717	-15.7771	1.5240	-18.0625	0.1850	-20.2859	-1.2391	-22.4607	-2.7196	-24.5768	-4.2707	-26.4382	-6.1559	-27.9743	-8.3972	-29.1059	-11.0123	-30.1216	-13.6089	-31.3385	-15.8708	-32.8595	-17.7757	-34.6114	-19.4679	*	*	*	*	*	*	*	*	*	*	-43.3272	-31.2644	-44.6336	-33.3739	-46.3039	-35.3617	-47.7320	-37.5039	*	*
it14	1.4530	16/04/2018 10:47:19	Dico pada lentamente	a	64.6814	-4.6082	4.8370	66.8731	4.8332	4.6959	66.1103	7.6904	7.8735	*	*	*	*	29.9713	2.7044	27.4914	3.2541	25.0134	3.7962	22.5160	4.2402	20.0132	4.6726	17.4891	4.9780	14.9535	5.1928	12.4086	5.4560	9.8434	5.7027	7.2467	5.9955	4.6253	6.1645	1.9712	6.2985	-0.7027	6.3066	-3.3498	6.0281	-5.9611	5.5221	-8.5058	4.7553	-11.0150	3.8786	-13.4609	2.8394	-15.8177	1.6117	-18.1295	0.3155	-20.3940	-1.0474	-22.5762	-2.5324	-24.6357	-4.1831	-26.5618	-5.9869	-28.1356	-8.1941	-29.3870	-10.6855	-30.4849	-13.2187	-31.5353	-15.6755	-32.8108	-17.8205	-34.4052	-19.6426	*	*	*	*	*	*	*	*	*	*	*	*	-45.8760	-32.8084	-48.0512	-34.6480	*	*	*	*
it14	1.4690	16/04/2018 10:47:19	Dico pada lentamente	a	64.6331	0.0038	0.3319	66.9682	7.7515	7.5073	66.1833	5.6725	5.7487	*	*	*	*	29.9859	2.7561	27.5256	3.3968	25.0419	3.9401	22.5388	4.3851	20.0201	4.7313	17.4891	4.9780	14.9535	5.1928	12.4086	5.4560	9.8414	5.7510	7.2408	6.0686	4.6165	6.2373	1.9596	6.3709	-0.7027	6.3066	-3.3583	6.0629	-5.9812	5.5927	-8.5286	4.8250	-11.0406	3.9474	-13.4623	2.8427	-15.8486	1.6782	-18.1401	0.3362	-20.3940	-1.0474	-22.5602	-2.5582	-24.6267	-4.1965	-26.5248	-6.0375	-28.1356	-8.1941	-29.4290	-10.6366	-30.5215	-13.1795	-31.7232	-15.4889	-32.9742	-17.6705	-34.4421	-19.6113	*	*	*	*	*	*	*	*	*	*	-44.1629	-30.8435	-46.0632	-32.7232	-47.9518	-34.6886	-49.4556	-36.8780	*	*
it14	1.4850	16/04/2018 10:47:19	Dico pada lentamente	a	64.7113	6.1722	5.7640	67.1657	12.5542	12.1803	66.2508	4.2343	4.3373	*	*	*	*	29.9859	2.7561	27.5256	3.3968	25.0419	3.9401	22.5388	4.3851	20.0201	4.7313	17.4922	5.0190	14.9563	5.2661	12.4084	5.6242	9.8305	6.0191	7.2175	6.3593	4.5937	6.4274	1.9451	6.4610	-0.7010	6.2978	-3.3494	6.0264	-5.9983	5.6529	-8.5793	4.9797	-11.1172	4.1536	-13.5470	3.0458	-15.9006	1.7902	-18.1736	0.4014	-20.4660	-0.9196	-22.6213	-2.4593	-24.6677	-4.1356	-26.6051	-5.9277	-28.1812	-8.1366	-29.6868	-10.3369	-30.8713	-12.8037	-32.0877	-15.1272	-33.2471	-17.4202	-34.3288	-19.7073	*	*	*	*	*	*	*	*	*	*	-43.1802	-31.3384	-44.7606	-33.3161	-46.8421	-35.1418	-48.1313	-37.3589	-49.3476	-39.6369
it14	1.5160	16/04/2018 10:47:53	Dico putu lentamente	u	65.7023	45.0439	44.9028	72.2000	30.6320	30.5214	68.0019	12.9547	12.7945	*	*	*	*	30.6962	5.2789	28.1201	5.8795	25.4927	6.2144	22.8529	6.3785	20.2135	6.3784	17.6083	6.5137	15.0174	6.8679	12.4061	7.4061	9.7500	7.9961	7.0229	8.7846	4.2236	9.5110	1.3148	10.3950	-1.7190	11.3651	-4.8071	12.0442	-7.9008	12.3434	-10.8618	11.9505	-13.6575	10.9889	-16.3696	9.8120	-18.7042	7.8299	-20.8242	5.5683	-22.5238	2.7302	-24.0021	-0.2211	-25.5764	-2.7848	-27.3582	-4.8982	-28.3125	-7.9713	-29.1712	-10.9364	-29.7632	-13.9938	-30.5170	-16.6862	*	*	*	*	*	*	*	*	*	*	*	*	-42.3256	-29.0056	-44.5208	-30.6633	*	*	*	*	*	*	*	*
it14	1.5320	16/04/2018 10:47:53	Dico putu lentamente	u	66.4740	47.5235	47.3633	72.8832	29.2778	29.6059	68.1107	12.4588	12.6457	*	*	*	*	30.6472	5.1050	28.0722	5.6794	25.4916	6.2091	22.8832	6.5712	20.2665	6.8297	17.6448	6.9846	15.0341	7.3076	12.4050	8.2684	9.6924	9.4101	6.8876	10.4698	4.0118	11.2748	1.0567	12.0060	-1.9917	12.7226	-5.1095	13.2926	-8.2418	13.5428	-11.1813	12.9264	-14.0302	11.9917	-16.7663	10.7631	-19.1886	8.8733	-21.3264	6.5473	-23.1723	3.8802	-24.5995	0.7473	-26.0677	-2.0545	-27.7786	-4.3235	-28.6773	-7.5117	-29.7638	-10.2474	-30.4373	-13.2698	-31.2344	-15.9741	-32.6460	-17.9716	*	*	*	*	*	*	*	*	*	*	-41.6198	-29.3966	-44.0111	-30.9200	-46.0632	-32.7232	*	*	*	*	*	*
