it13	0.9433	19/02/2018 15:33:44	Dico pogo lentamente	O	53.0061	36.0172	36.1293	63.6674	85.6745	84.7399	61.3019	-26.3024	25.1003	37.5548	1.6028	35.9876	2.9736	34.4380	4.4689	32.7064	5.6772	30.8064	6.5407	28.9033	7.4255	26.9784	8.2995	25.0023	9.0666	22.9795	9.7092	20.9133	10.1953	18.8360	10.6753	16.7484	11.2201	14.6317	11.7411	12.4901	12.8438	10.2411	14.7634	7.7850	17.4605	5.1080	20.1083	2.3341	21.8310	-0.4305	22.5993	-3.1727	22.8215	-5.9194	22.8105	-8.5566	22.2603	-10.9735	21.0322	-12.8608	18.5566	-14.3504	15.4999	-15.5446	12.2343	-16.6149	9.1354	-17.5424	6.1364	-18.3700	3.2857	-18.8658	0.2321	-19.4965	-2.3628	-19.2728	-5.7743	-19.2932	-8.5924	-19.4652	-11.0222	-19.8782	-13.0500	-20.8678	-14.4620	-21.7941	-15.9060	-23.3111	-16.8941	-25.0176	-17.8131	-26.5465	-18.9261	-27.8533	-20.2302	-28.6062	-21.8662
it13	0.9582	19/02/2018 15:33:44	Dico pogo lentamente	O	53.4632	34.5296	34.6374	64.9863	97.7474	97.0962	60.8497	-45.2133	43.9593	37.8088	2.0419	36.2057	3.3873	34.6095	4.8279	32.8966	6.1190	30.9593	6.9384	29.0242	7.7811	27.0789	8.6382	25.0773	9.3616	23.0546	10.0621	20.9915	10.6504	18.9126	11.2582	16.8102	11.8958	14.6941	12.9406	12.5096	14.3967	10.1986	16.3455	7.6920	18.8619	5.0015	21.1123	2.2040	22.7213	-0.5999	23.5071	-3.3889	23.7711	-6.0519	23.3022	-8.5845	22.3496	-10.7306	20.3497	-12.6530	18.0385	-14.1321	15.0121	-15.4088	11.9602	-16.2045	8.3834	-16.7918	4.8813	-17.3214	1.6794	-18.1091	-0.8330	*	*	*	*	-19.5144	-8.3481	-19.6387	-10.8451	-20.0802	-12.8595	-20.9775	-14.3664	-21.8577	-15.8548	-23.4841	-16.7659	-25.2188	-17.6759	-26.7391	-18.8056	-28.0369	-20.1251	-28.7861	-21.7724
it13	0.9731	19/02/2018 15:33:44	Dico pogo lentamente	O	53.9431	32.4675	32.6799	66.5657	103.2720	103.1737	60.1126	-62.6200	61.5952	38.4186	3.0956	36.5451	4.0308	34.7638	5.1507	32.9952	6.3481	31.1090	7.3279	29.2005	8.2998	27.2207	9.1165	25.2122	9.8926	23.1568	10.5428	21.0842	11.1903	18.9840	11.8014	16.9003	12.8790	14.7805	14.6027	12.5390	16.7438	10.1197	19.2827	7.5305	21.2959	4.7969	23.0420	1.9957	24.1478	-0.7989	24.5740	-3.6186	24.7801	-6.3026	24.2326	-8.7354	22.8329	-10.8247	20.6140	-12.5287	17.7284	-14.0053	14.7288	-15.0574	11.2512	-15.7807	7.6067	-16.2920	4.0454	-16.7882	0.8626	-17.3498	-1.9017	*	*	-18.2460	-7.0020	-18.5268	-9.4386	-19.3530	-11.1367	-19.9862	-12.9481	-21.1163	-14.2455	-22.0150	-15.7283	-23.5366	-16.7270	-25.3648	-17.5763	-26.8901	-18.7110	-28.2044	-20.0293	-28.8761	-21.7255
it13	0.9880	19/02/2018 15:33:44	Dico pogo lentamente	O	54.3897	28.4003	28.7968	68.0998	100.1167	100.6329	59.1715	-73.2055	72.6038	38.8252	3.7981	36.9934	4.8812	35.1768	6.0147	33.2840	7.0191	31.3509	7.9570	29.4289	8.9718	27.4457	9.8752	25.4071	10.6595	23.3213	11.3168	21.2182	11.9702	19.1342	12.9437	17.0507	14.5216	14.8895	16.7007	12.5724	19.4086	10.0564	21.6410	7.3814	23.5433	4.5978	24.9200	1.7260	25.9944	-1.1672	26.5488	-4.0001	26.4565	-6.8179	26.1450	-9.2884	24.6044	-11.4067	22.2491	-12.8464	18.5208	-13.7136	14.0770	-14.5727	10.2735	-14.8198	5.8460	-15.2686	2.3341	-15.8654	-0.5510	-16.7220	-2.7852	*	*	-17.6221	-7.7480	-17.9258	-10.1022	-18.3678	-12.1420	-19.5131	-13.3943	-20.6293	-14.6697	-21.6043	-16.0586	-23.0893	-17.0585	-24.7662	-17.9845	-26.4194	-19.0056	-27.9596	-20.1694	-28.9661	-21.6786
it13	0.8986	19/02/2018 15:33:48	Dico pucu lentamente	u	45.7106	65.1770	63.9417	65.1004	22.2158	22.3247	62.2513	-7.3802	6.3302	35.2680	-2.3486	33.3718	-1.9874	31.5198	-1.6368	29.5033	-1.7647	27.9702	-0.8358	26.6006	0.6515	25.2706	2.5403	23.9044	4.7469	22.3454	6.7263	20.6197	8.4862	18.7191	9.7862	16.6931	10.6169	14.6237	11.5869	12.5004	13.6692	10.1968	16.4123	7.6341	19.7345	4.8567	22.4780	1.9060	24.7618	-1.0259	25.7913	-3.9286	26.1424	-6.6352	25.4669	-9.1411	24.1325	-11.5083	22.5344	-13.4278	19.9704	-14.8173	16.5434	-15.6086	12.3633	-15.6235	7.3186	-15.2244	2.2602	-13.9736	-3.4489	-12.9599	-8.0803	-12.4045	-11.5553	-12.7339	-13.5927	-13.6674	-14.8046	-15.0186	-15.5596	-16.8312	-15.9235	-18.0972	-16.8759	-19.2719	-17.9344	-20.3294	-19.1045	-21.4667	-20.2348	-22.8765	-21.2226	-24.6092	-22.0866	-26.0870	-23.1789
it13	0.9135	19/02/2018 15:33:48	Dico pucu lentamente	u	46.9459	81.0989	80.2751	65.3900	24.6643	24.2101	62.0393	-24.7315	23.4830	35.2172	-2.4364	33.4895	-1.7642	31.7612	-1.1318	30.2247	-0.0887	28.8019	1.3274	27.2767	2.6405	25.7497	4.1559	24.0218	5.2088	22.3599	6.7946	20.6064	8.4087	18.7137	9.7450	16.6878	10.5593	14.6244	11.6002	12.5031	13.8845	10.2054	16.0947	7.7023	18.7064	4.9906	21.2157	2.1418	23.1473	-0.8857	25.0396	-3.8977	26.0063	-6.5977	25.3279	-9.1105	24.0347	-11.5063	22.5289	-13.4670	20.0683	-14.9914	16.9324	-15.7701	12.6892	-15.6384	7.3460	-15.1185	2.0830	-13.8081	-3.7026	-12.7424	-8.3865	-12.2185	-11.7962	-12.5911	-13.7635	-13.6315	-14.8442	-15.1007	-15.4759	-16.8755	-15.8818	-17.6260	-17.2865	-18.1809	-18.8119	-19.2047	-19.9383	-20.2646	-21.0546	-22.5128	-21.4503	-24.6285	-22.0756	-26.1770	-23.1320
it13	0.9283	19/02/2018 15:33:48	Dico pucu lentamente	u	48.2971	88.9580	88.7274	65.6878	33.7836	33.1148	61.4769	-42.9967	41.8407	36.6401	0.0223	34.6823	0.4980	32.8233	1.0905	31.0582	1.8478	29.2623	2.5247	27.6686	3.7932	25.9570	4.8548	24.3122	6.3513	22.6032	7.9389	20.7665	9.3408	18.7775	10.2307	16.7324	11.0457	14.6578	12.2422	12.5131	14.6758	10.1711	17.3711	7.5855	20.4663	4.8090	22.9283	1.9285	24.6076	-1.0082	25.6964	-3.9273	26.1366	-6.5970	25.3250	-9.1468	24.1509	-11.5422	22.6296	-13.4742	20.0862	-15.0187	16.9933	-15.7180	12.5841	-15.1441	6.4402	-14.3756	0.8407	-13.2335	-4.5828	-12.6435	-8.5257	-12.4045	-11.5553	-12.7073	-13.6246	-13.6145	-14.8629	-14.9937	-15.5851	-16.5158	-16.2210	-17.2308	-17.6308	-18.2284	-18.7737	-19.4373	-19.7659	-20.6216	-20.8112	-22.9382	-21.1840	-24.5480	-22.1217	-26.0870	-23.1789
it13	0.9432	19/02/2018 15:33:48	Dico pucu lentamente	u	49.7314	88.5491	88.7396	66.1571	46.9061	45.8710	60.5906	-59.1115	58.1541	38.4695	3.1834	36.1261	3.2363	33.8336	3.2043	31.5060	2.8883	29.5292	3.2190	27.7799	4.1207	26.0570	5.1921	24.4051	6.7168	22.6655	8.2323	20.7859	9.4534	18.7936	10.3529	16.7455	11.1891	14.7177	13.3943	12.5246	15.6007	10.1553	17.9573	7.5888	20.4174	4.8941	22.1251	2.0126	24.0317	-0.9451	25.3578	-3.8733	25.8992	-6.5861	25.2848	-9.1344	24.1112	-11.4615	22.4030	-13.3123	19.6824	-14.6566	16.1843	-15.2815	11.7035	-14.6335	5.5045	-14.1698	0.4966	-13.0752	-4.8252	-12.6100	-8.5729	-12.4054	-11.5541	-12.6825	-13.6542	-13.7541	-14.7089	-15.2129	-15.3613	-16.5147	-16.2220	-16.8547	-17.9585	-17.8882	-19.0473	-19.0461	-20.0559	-20.4462	-20.9308	-22.4599	-21.4833	-23.8940	-22.4959	-25.0073	-23.7415
it13	0.9581	19/02/2018 15:33:48	Dico pucu lentamente	u	51.2034	83.5653	83.9516	66.9548	61.3335	60.4969	59.5542	-70.4480	69.9263	*	*	37.2981	5.4590	34.7088	5.0355	32.2574	4.6339	29.9320	4.2667	28.0312	4.8601	26.3271	6.1031	24.5982	7.4766	22.7940	8.8364	20.8635	9.9056	18.8410	10.7135	16.8010	11.7953	14.7480	13.9785	12.5332	16.2865	10.1255	19.0689	7.5285	21.3256	4.7850	23.1542	1.8697	25.0101	-1.0632	25.9912	-3.9191	26.1004	-6.6078	25.3651	-9.1592	24.1906	-11.3022	21.9554	-13.2310	19.4799	-14.3686	15.5406	-14.7026	10.5355	-14.1683	4.6522	-13.5130	-0.6018	-13.0176	-4.9135	-12.5979	-8.5898	-12.4072	-11.5517	-12.8616	-13.4401	-13.8747	-14.5757	-15.4228	-15.1471	-16.6919	-16.0549	-17.4816	-17.4123	-18.1266	-18.8556	-19.5351	-19.6934	-20.9037	-20.6188	-22.5606	-21.4203	-24.2129	-22.3134	-25.1873	-23.6477
it13	0.9730	19/02/2018 15:33:48	Dico pucu lentamente	u	52.4386	79.7151	79.7789	68.1668	69.8029	69.5009	58.4048	-74.1858	74.1563	40.2988	6.3446	37.9439	6.6837	35.2408	6.1487	32.4569	5.0976	30.1723	4.8916	28.2630	5.5419	26.5521	6.8618	24.7763	8.1773	22.9098	9.3810	20.9610	10.4733	18.9650	11.6571	16.9623	13.5562	14.8460	15.8629	12.5569	18.1734	10.0831	20.6451	7.4481	22.5374	4.6328	24.5892	1.6586	26.4557	-1.3115	27.3223	-4.1900	27.2904	-6.9203	26.5249	-9.4552	25.1387	-11.6188	22.8450	-13.2355	19.4909	-14.1697	15.0961	-14.3011	9.7254	-13.7004	3.7946	-12.7038	-1.9550	-11.9520	-6.5458	-11.5110	-10.1197	-11.4713	-12.7649	-12.6939	-13.6405	-13.9205	-14.5251	-14.9137	-15.6667	-15.5318	-17.1490	-16.1506	-18.5719	-16.8088	-19.9154	-19.1236	-19.9985	-21.1257	-20.4674	-22.7016	-21.3321	-24.3354	-22.2433	-25.0973	-23.6946
it13	0.8723	19/02/2018 15:33:52	Dico poto lentamente	o	49.5472	99.3895	97.3923	60.0780	9.7238	8.7898	62.6789	18.3676	19.6436	36.0303	-1.0314	34.3828	-0.0700	32.7881	1.0168	31.2572	2.3101	29.7397	3.7664	28.1387	5.1764	26.4002	6.3494	24.5795	7.4032	22.6856	8.3267	20.6999	8.9530	18.6668	9.3887	16.6036	9.6396	14.5315	9.8121	12.4597	10.4225	10.3268	11.5770	8.0105	14.0606	5.4519	16.8647	2.7117	19.2454	-0.1321	20.9997	-2.9134	21.6821	-5.6602	21.8486	-8.3217	21.5078	-10.7560	20.4210	-12.8641	18.5649	-14.7907	16.4838	-16.1855	13.5273	-17.1220	10.0646	-17.5370	6.1275	-17.5981	2.1033	-17.7221	-1.3776	-18.1960	-4.0485	-19.0328	-6.0613	-19.7765	-8.0586	-20.0742	-10.4008	-20.3254	-12.6282	-19.9812	-15.2344	-20.3756	-17.0468	-20.7659	-18.7809	-22.1413	-19.7747	-23.9702	-20.5382	-25.8978	-21.3492	-27.9764	-22.1943
it13	0.8872	19/02/2018 15:33:52	Dico poto lentamente	o	51.2996	126.2655	124.7477	60.3389	23.1940	22.3731	62.8554	-5.5142	3.7191	37.6564	1.7785	35.6950	2.4187	33.7510	3.0315	31.8641	3.7202	30.0924	4.6838	28.3643	5.8399	26.5939	7.0027	24.7342	8.0119	22.7761	8.7522	20.7484	9.2354	18.6933	9.5904	16.6317	9.9457	14.5548	10.2614	12.4652	10.8634	10.3106	12.1795	8.0044	14.1525	5.4510	16.8735	2.7233	19.1660	-0.1109	20.8859	-2.9012	21.6286	-5.6077	21.6536	-8.2615	21.3150	-10.7161	20.3091	-12.8602	18.5552	-14.6797	16.2358	-16.0774	13.3091	-17.2742	10.3435	-17.9195	6.7671	-18.2636	3.1228	-18.4487	-0.3549	-18.9043	-3.1304	-20.3205	-4.5215	*	*	-21.2993	-9.1506	-20.6678	-12.3053	-20.2118	-15.0335	-20.7563	-16.7406	-21.5066	-18.2319	-22.9962	-19.1917	-24.7543	-20.0476	-26.4004	-21.0616	-28.2463	-22.0537
it13	0.9021	19/02/2018 15:33:52	Dico poto lentamente	o	53.5925	142.3042	141.6906	60.8082	32.6351	32.1916	62.5376	-35.7151	33.6567	38.9268	3.9737	36.8757	4.6579	34.7049	5.0275	32.6271	5.4931	30.6652	6.1735	28.7499	6.9743	26.8780	7.9607	24.9357	8.8047	22.9172	9.4158	20.8424	9.7827	18.7489	10.0129	16.6650	10.3094	14.5738	10.6261	12.4692	11.1826	10.3020	12.4971	7.9539	14.9139	5.3913	17.4360	2.6471	19.6876	-0.1553	21.1238	-2.9005	21.6257	-5.6077	21.6536	-8.1996	21.1166	-10.6385	20.0909	-12.8602	18.5552	-14.6797	16.2358	-16.1743	13.5046	-17.4036	10.5807	-18.0095	6.9175	-18.3294	3.2235	-18.6465	-0.0765	-19.0548	-2.9353	-20.3215	-4.5204	*	*	-21.4822	-8.9640	-21.1387	-11.8612	-20.8913	-14.4415	-20.9379	-16.5945	-22.0731	-17.8119	-23.9971	-18.5091	-25.9688	-19.2875	-27.8887	-20.2099	-28.9661	-21.6786
it13	0.9170	19/02/2018 15:33:52	Dico poto lentamente	o	55.7526	142.9751	143.3730	61.3345	35.5479	35.4868	61.8151	-61.5068	59.6558	40.0956	5.9933	38.0650	6.9135	35.9489	7.6302	33.7535	8.1101	31.6077	8.6249	29.4881	9.1461	27.4010	9.7243	25.2985	10.2321	23.1722	10.6154	21.0309	10.8801	18.8944	11.1198	16.7647	11.3990	14.6337	11.7781	12.4866	12.5677	10.2638	13.9204	7.8832	15.9791	5.3325	17.9912	2.6703	19.5289	-0.0213	20.4057	-2.7127	20.8005	-5.3435	20.6731	-7.9713	20.3853	-10.4323	19.5118	-12.5696	17.8304	-14.3704	15.5447	-15.8960	12.9433	-17.0537	9.9395	-17.7443	6.4741	-18.2133	3.0457	-18.5132	-0.2641	-19.0884	-2.8918	-19.9367	-4.9805	-19.9589	-7.8572	-19.9089	-10.5694	-19.6417	-13.2730	-20.1334	-15.1018	-21.0097	-16.5369	-22.1900	-17.7252	-23.9113	-18.5676	-25.7763	-19.4081	-27.7051	-20.3150	-28.8761	-21.7255
it13	0.9318	19/02/2018 15:33:52	Dico poto lentamente	o	58.0532	128.6610	130.0372	61.9920	33.1895	33.5236	60.5654	-85.5043	84.1917	41.6709	8.7154	39.5175	9.6682	37.2684	10.3911	34.9017	10.7775	32.5503	11.0764	30.2101	11.2701	27.9413	11.5463	25.7015	11.8179	23.4896	12.1083	21.2915	12.3975	19.1111	12.7685	16.9261	13.1614	14.7335	13.6997	12.5097	14.4086	10.2159	15.7014	7.8042	17.1702	5.2691	18.5891	2.6467	19.6905	0.0206	20.1809	-2.6066	20.3344	-5.2017	20.1470	-7.6726	19.4287	-9.9628	18.1929	-12.0297	16.4841	-13.7876	14.2423	-15.3092	11.7594	-16.2764	8.5150	-16.8231	4.9335	-17.3384	1.7055	-17.8589	-1.1852	-18.8553	-3.1939	-19.5204	-5.4782	-19.5792	-8.2765	-19.5411	-10.9448	-19.5229	-13.3851	-20.0506	-15.1740	-20.7806	-16.7211	-21.9944	-17.8702	-23.8463	-18.6119	-25.6592	-19.4813	-27.5215	-20.4201	-28.6962	-21.8193
it13	0.9468	19/02/2018 15:33:52	Dico poto lentamente	o	59.8748	102.2469	104.2836	62.5118	25.9303	26.5281	59.0551	-98.0913	97.6946	43.0937	11.1741	40.9042	12.2981	38.5930	13.1626	36.0956	13.5513	33.5045	13.5583	30.9484	13.4419	28.4744	13.3441	26.1682	13.6539	23.9064	14.0688	21.6419	14.4373	19.3913	14.9000	17.1428	15.5270	14.8599	16.1313	12.5414	16.9353	10.1603	17.7718	7.7072	18.6323	5.1836	19.3952	2.6349	19.7713	0.0710	19.9109	-2.4092	19.4672	-4.8340	18.7822	-7.1399	17.7224	-9.2483	16.1857	-11.2649	14.5769	-13.0114	12.5077	-14.3980	9.9209	-15.4179	6.9420	-16.0893	3.7064	-16.7549	0.8116	-17.5295	-1.6487	-18.0509	-4.2366	*	*	-18.4401	-9.5344	-18.5227	-11.9840	-19.2939	-13.6010	-20.0965	-15.1340	-20.7181	-16.7713	-22.1185	-17.7783	-23.8610	-18.6019	-25.8002	-19.3931	-27.4345	-20.4699	-28.4262	-21.9599
