id,place_etym,context,prev_sound,sound_etym,next_sound,letter,category,freqGO,freqLUB,loan,page,frequency,manner,lexeme,form,spelling,frequency_class
26722,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,105,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
26723,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,#c#iñaten,ConSpell,high
26724,apical,_V,a,s,i,s,content,30.39,95.72,no,105,0.230677609861331,fricative,asi,a#s#iaq,ConSpell,high
26725,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,105,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
26726,laminal,#_,&,z,i,s,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,#s#iran,InnSpell,high
26727,apical,_V,a,s,i,s,content,30.39,95.72,no,105,0.230677609861331,fricative,asi,a#s#iaq,ConSpell,high
26728,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
26729,laminal,_V,n,z/tz,a,z,grammatical,677.35,674.99,no,105,1.00485247356585,affricate,izan,nin#z#an,ConSpell,high
26730,apical,_V,a,s,i,s,content,30.39,95.72,no,105,0.230677609861331,fricative,asi,a#s#ia,ConSpell,high
26731,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
26732,laminal,#_,&,z,i,s,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,#s#iñan,InnSpell,high
26733,apical,_V,a,s,i,s,content,30.39,95.72,no,105,0.230677609861331,fricative,asi,a#s#ia,ConSpell,high
26734,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
26735,laminal,#_,&,z,a,z,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,#z#an,ConSpell,high
26736,apical,_V,a,s,i,s,content,30.39,95.72,no,105,0.230677609861331,fricative,asi,a#s#ia,ConSpell,high
26737,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
26738,apical,_V,a,s,i,s,content,30.39,95.72,no,105,0.230677609861331,fricative,asi,a#s#iaq,ConSpell,high
26739,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
26740,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,#c#iñaten,ConSpell,high
26741,apical,_V,a,s,i,s,content,30.39,95.72,no,105,0.230677609861331,fricative,asi,a#s#iaq,ConSpell,high
26742,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
26743,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,#c#iran,ConSpell,high
26744,apical,_V,a,s,i,s,content,30.39,95.72,no,105,0.230677609861331,fricative,asi,a#s#iaq,ConSpell,high
26745,laminal,_V,n,z/tz,a,z,grammatical,677.35,674.99,no,105,1.00485247356585,affricate,izan,nin#z#ala,ConSpell,high
26746,apical,_V,a,s,i,s,content,30.39,95.72,no,105,0.230677609861331,fricative,asi,a#s#ia,ConSpell,high
26747,laminal,#_,&,z,i,s,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,#s#iñadela,InnSpell,high
26748,apical,_V,a,s,i,s,content,30.39,95.72,no,105,0.230677609861331,fricative,asi,a#s#ia,ConSpell,high
26749,laminal,#_,&,z,a,z,grammatical,677.35,674.99,no,105,1.00485247356585,fricative,izan,#z#ala,ConSpell,high
26750,apical,_V,a,s,i,s,content,30.39,95.72,no,105,0.230677609861331,fricative,asi,a#s#ia,ConSpell,high
26751,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#ia[q],ConSpell,high
26752,laminal,#_,&,z,i,s,grammatical,677.35,674.99,no,106,1.00485247356585,fricative,izan,#s#iñattequela,InnSpell,high
26753,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#iaq,ConSpell,high
26754,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#iaq,ConSpell,high
26755,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#i,ConSpell,high
26756,laminal,_V,n,z/tz,a,z,grammatical,677.35,674.99,no,106,1.00485247356585,affricate,izan,banin#z#an,ConSpell,high
26757,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#i,ConSpell,high
26758,laminal,_V,a,z,i,c,grammatical,677.35,674.99,no,106,1.00485247356585,fricative,izan,ba#c#iñan,ConSpell,high
26759,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#i,ConSpell,high
26760,laminal,_V,a,z,a,z,grammatical,677.35,674.99,no,106,1.00485247356585,fricative,izan,ba#z#an,ConSpell,high
26761,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#i,ConSpell,high
26762,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#i,ConSpell,high
26763,laminal,_V,a,z,i,c,grammatical,677.35,674.99,no,106,1.00485247356585,fricative,izan,ba#c#iñatten,ConSpell,high
26764,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#i,ConSpell,high
26765,laminal,_V,a,z,i,c,grammatical,677.35,674.99,no,106,1.00485247356585,fricative,izan,ba#c#iran,ConSpell,high
26766,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,106,1.00485247356585,fricative,izandu,I#z#andu,ConSpell,high
26767,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#ia,ConSpell,high
26768,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,106,1.00485247356585,fricative,izandu,I#z#andu,ConSpell,high
26769,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#ia,ConSpell,high
26770,laminal,_V,au,z,a,s,content,18.89,30.49,old,106,0.112089805875737,fricative,gauza,Gau#s#a,InnSpell,mid
26771,apical,_V,a,s,i,s,content,30.39,95.72,no,106,0.230677609861331,fricative,asi,a#s#ia,ConSpell,high
26772,laminal,_V,a,z,u,s,grammatical,805,166.62,no,106,1.04791345786226,fricative,ezan,Eza#s#u,InnSpell,high
26773,apical,_V,e,s,a,z,content,164.23,52.47,no,106,0.651464039031931,fricative,esan,E#z#asu,InnSpell,high
26774,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,106,0.450266390204953,fricative,zu,#s#uq,InnSpell,high
26775,laminal,_V,a,z,u,s,grammatical,805,166.62,no,107,1.04791345786226,fricative,ezan,Guiasa#s#u,InnSpell,high
26776,laminal,_V,a,z,a,s,grammatical,805,166.62,no,107,1.04791345786226,fricative,ezan,Guia#s#asu,InnSpell,high
26777,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,107,0.450266390204953,fricative,zu,#s#uq,InnSpell,high
26778,laminal,_V,a,z,u,s,grammatical,805,166.62,no,107,1.04791345786226,fricative,ezan,Eguinsa#s#u,InnSpell,high
26779,laminal,_V,n,z/tz,a,s,grammatical,805,166.62,no,107,1.04791345786226,affricate,ezan,Eguin#s#asu,InnSpell,high
26780,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,107,0.450266390204953,fricative,zu,#s#uq,InnSpell,high
26781,laminal,_V,e,z,u,z,grammatical,805,302.75,no,107,1.04791345786226,fricative,edun,de#z#u,ConSpell,high
26782,laminal,_V,a,z,u,z,grammatical,805,166.62,no,107,1.04791345786226,fricative,ezan,Jansa#z#u,ConSpell,high
26783,laminal,_V,n,z/tz,a,s,grammatical,805,166.62,no,107,1.04791345786226,affricate,ezan,Jan#s#azu,InnSpell,high
26784,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,107,0.450266390204953,fricative,zu,#s#uq,InnSpell,high
26785,laminal,_V,e,z,a,z,grammatical,805,166.62,no,107,1.04791345786226,fricative,ezan,de#z#ala,ConSpell,high
26786,laminal,#_,&,z,e,c,grammatical,805,302.75,no,107,1.04791345786226,fricative,edun,#c#enuque,ConSpell,high
26787,laminal,#_,&,z,e,s,grammatical,805,302.75,no,107,1.04791345786226,fricative,edun,#s#enuteque,InnSpell,high
26789,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26791,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26792,laminal,_V,e,z,u,z,grammatical,805,302.75,no,108,1.04791345786226,fricative,edun,de#z#u,ConSpell,high
26793,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26796,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26797,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26799,laminal,_V,e,z,u,z,grammatical,805,302.75,no,108,1.04791345786226,fricative,edun,de#z#ute,ConSpell,high
26801,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26803,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26805,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26806,laminal,#_,&,z,e,s,grammatical,805,302.75,no,108,1.04791345786226,fricative,edun,#s#enuen,InnSpell,high
26808,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26809,laminal,#_,&,z,u,s,grammatical,805,302.75,no,108,1.04791345786226,fricative,edun,#s#uen,InnSpell,high
26810,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26812,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26814,laminal,#_,&,z,e,s,grammatical,805,302.75,no,108,1.04791345786226,fricative,edun,#s#enuten,InnSpell,high
26815,apical,_C,u,s,t,s,content,4.88,81.54,no,108,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26817,laminal,#_,&,z,u,s,grammatical,805,302.75,no,108,1.04791345786226,fricative,edun,#s#uten,InnSpell,high
26818,apical,_V,u,ts,i,s,content,4.88,81.54,no,109,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26821,apical,_V,u,ts,i,s,content,4.88,81.54,no,109,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26822,laminal,#_,&,z,e,s,grammatical,805,302.75,no,109,1.04791345786226,fricative,edun,#s#enuen,InnSpell,high
26823,apical,_V,u,ts,i,s,content,4.88,81.54,no,109,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26825,laminal,#_,&,z,u,z,grammatical,805,302.75,no,109,1.04791345786226,fricative,edun,#z#uen,ConSpell,high
26827,apical,_V,u,ts,i,s,content,4.88,81.54,no,109,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26828,apical,_C,u,s,t,s,content,4.88,81.54,no,109,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26830,laminal,#_,&,z,e,z,grammatical,805,302.75,no,109,1.04791345786226,fricative,edun,#z#enuten,ConSpell,high
26832,apical,_C,u,s,t,s,content,4.88,81.54,no,109,-0.225478111614808,fricative,erakutsi,eracu#s#ten,ConSpell,mid
26833,laminal,#_,&,z,u,z,grammatical,805,302.75,no,109,1.04791345786226,fricative,edun,#z#uten,ConSpell,high
26834,apical,_V,u,ts,i,c,content,4.88,81.54,no,109,-0.225478111614808,affricate,erakutsi,eracu#c#i,InnSpell,mid
26836,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,109,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
26837,apical,_V,u,ts,i,c,content,4.88,81.54,no,109,-0.225478111614808,affricate,erakutsi,eracu#c#i,InnSpell,mid
26839,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,109,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
26840,laminal,#_,&,z,e,z,grammatical,805,302.75,no,109,1.04791345786226,fricative,edun,#z#enuan,ConSpell,high
26841,apical,_V,u,ts,i,c,content,4.88,81.54,no,109,-0.225478111614808,affricate,erakutsi,eracu#c#i,InnSpell,mid
26843,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,109,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
26844,laminal,#_,&,z,u,z,grammatical,805,302.75,no,109,1.04791345786226,fricative,edun,#z#uen,ConSpell,high
26845,apical,_V,u,ts,i,c,content,4.88,81.54,no,109,-0.225478111614808,affricate,erakutsi,eracu#c#i,InnSpell,mid
26847,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,109,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
26848,apical,_V,u,ts,i,c,content,4.88,81.54,no,109,-0.225478111614808,affricate,erakutsi,eracu#c#i,InnSpell,mid
26850,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,109,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
26851,laminal,#_,&,z,e,z,grammatical,805,302.75,no,109,1.04791345786226,fricative,edun,#z#enuten,ConSpell,high
26852,apical,_V,u,ts,i,c,content,4.88,81.54,no,109,-0.225478111614808,affricate,erakutsi,eracu#c#i,InnSpell,mid
26854,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,109,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
26855,laminal,#_,&,z,u,z,grammatical,805,302.75,no,109,1.04791345786226,fricative,edun,#z#uten,ConSpell,high
26856,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26861,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26862,laminal,_V,e,z,u,z,grammatical,805,302.75,no,110,1.04791345786226,fricative,edun,de#z#u,ConSpell,high
26863,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26868,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26869,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26872,laminal,_V,e,z,u,z,grammatical,805,302.75,no,110,1.04791345786226,fricative,edun,de#z#ute,ConSpell,high
26875,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26878,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26881,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26882,laminal,#_,&,z,e,z,grammatical,805,302.75,no,110,1.04791345786226,fricative,edun,#z#enuen,ConSpell,high
26885,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26886,laminal,#_,&,z,u,z,grammatical,805,302.75,no,110,1.04791345786226,fricative,edun,#z#uen,ConSpell,high
26887,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26890,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26893,laminal,#_,&,z,e,z,grammatical,805,302.75,no,110,1.04791345786226,fricative,edun,#z#enuten,ConSpell,high
26894,apical,_V,u,ts,i,s,content,4.88,81.54,no,110,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26897,laminal,#_,&,z,u,z,grammatical,805,302.75,no,110,1.04791345786226,fricative,edun,#z#uten,ConSpell,high
26899,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,Eracu#s#i,ConSpell,mid
26900,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,111,0.450266390204953,fricative,zu,#s#uq,InnSpell,high
26902,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,Eracu#s#i,ConSpell,mid
26903,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,Eracu#s#i,ConSpell,mid
26905,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,111,0.0976865461061624,fricative,zuek,#s#ueq,InnSpell,mid
26907,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,Eracu#s#i,ConSpell,mid
26909,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26910,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26912,laminal,_V,e,z,u,z,grammatical,805,302.75,no,111,1.04791345786226,fricative,edun,de#z#u,ConSpell,high
26913,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26915,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26918,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26919,laminal,_V,e,z,u,z,grammatical,805,302.75,no,111,1.04791345786226,fricative,edun,de#z#ute,ConSpell,high
26920,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26924,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26925,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26928,laminal,#_,&,z,e,s,grammatical,805,302.75,no,111,1.04791345786226,fricative,edun,#s#enuque,InnSpell,high
26929,apical,_V,u,ts,i,s,content,4.88,81.54,no,111,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26934,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26935,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26938,laminal,#_,&,z,e,z,grammatical,805,302.75,no,112,1.04791345786226,fricative,edun,#z#enuteque,ConSpell,high
26941,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#ico,ConSpell,mid
26942,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26944,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26946,laminal,_V,e,z,u,z,grammatical,805,302.75,no,112,1.04791345786226,fricative,edun,de#z#ula,ConSpell,high
26947,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26949,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26951,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26953,laminal,_V,e,z,u,z,grammatical,805,302.75,no,112,1.04791345786226,fricative,edun,de#z#utela,ConSpell,high
26954,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26956,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26958,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26960,laminal,#_,&,z,e,z,grammatical,805,302.75,no,112,1.04791345786226,fricative,edun,#z#enuquela,ConSpell,high
26961,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26963,laminal,#_,&,z,u,z,grammatical,805,302.75,no,112,1.04791345786226,fricative,edun,#z#uquela,ConSpell,high
26964,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26967,apical,_V,u,ts,i,s,content,4.88,81.54,no,112,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26968,apical,_V,u,ts,i,s,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26971,apical,_V,u,ts,i,s,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26972,laminal,_V,a,z,e,c,grammatical,805,302.75,no,113,1.04791345786226,fricative,edun,ba#c#enuen,ConSpell,high
26973,apical,_V,u,ts,i,s,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26975,laminal,_V,a,z,u,z,grammatical,805,302.75,no,113,1.04791345786226,fricative,edun,ba#z#uen,ConSpell,high
26977,apical,_V,u,ts,i,s,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26978,apical,_V,u,ts,i,s,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26980,laminal,_V,a,z,e,c,grammatical,805,302.75,no,113,1.04791345786226,fricative,edun,ba#c#enuten,ConSpell,high
26981,apical,_V,u,ts,i,s,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26983,laminal,_V,a,z,u,z,grammatical,805,302.75,no,113,1.04791345786226,fricative,edun,ba#z#uten,ConSpell,high
26985,apical,_V,u,ts,i,s,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,Eracu#s#i,ConSpell,mid
26987,apical,_V,u,ts,i,s,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26988,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,113,1.00485247356585,fricative,izan,i#z#an,ConSpell,high
26989,apical,_V,u,ts,i,s,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,eracu#s#i,ConSpell,mid
26993,apical,_V,u,ts,i,s,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,Eracu#s#ico,ConSpell,mid
26994,laminal,_V,i,tz,e,c,grammatical,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,Eracuzi#c#etiq,ConSpell,mid
26996,apical,_V,u,ts,i,z,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,Eracu#z#icetiq,InnSpell,mid
27000,apical,_V,u,ts,i,z,content,4.88,81.54,no,113,-0.225478111614808,affricate,erakutsi,Eracu#z#izeco,InnSpell,mid
27001,apical,_C,u,s,t,s,content,4.88,81.54,no,113,-0.225478111614808,fricative,erakutsi,Eracu#s#tera,ConSpell,mid
27003,apical,_C,u,s,t,s,content,4.88,81.54,no,113,-0.225478111614808,fricative,erakutsi,Eracu#s#teagatiq,ConSpell,mid
27005,laminal,_#,i,z,&,z,grammatical,677.35,674.99,no,114,1.00485247356585,fricative,izan,nai#z#,ConSpell,high
27006,apical,_V,u,ts,i,c,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#c#ia,InnSpell,mid
27008,laminal,#_,&,z,e,s,grammatical,677.35,674.99,no,114,1.00485247356585,fricative,izan,#s#era,InnSpell,high
27009,apical,_V,u,ts,i,c,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#c#ia,InnSpell,mid
27011,apical,_V,u,ts,i,c,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#c#ia,InnSpell,mid
27013,apical,_V,u,ts,i,z,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#z#ia[q],InnSpell,mid
27015,laminal,#_,&,z,e,s,grammatical,677.35,674.99,no,114,1.00485247356585,fricative,izan,#s#erate,InnSpell,high
27016,apical,_V,u,ts,i,c,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#c#iaq,InnSpell,mid
27019,apical,_V,u,ts,i,s,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#s#iaq,ConSpell,mid
27020,laminal,_V,n,z/tz,a,z,grammatical,677.35,674.99,no,114,1.00485247356585,affricate,izan,nin#z#an,ConSpell,high
27021,apical,_V,u,ts,i,c,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#c#ia,InnSpell,mid
27023,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,114,1.00485247356585,fricative,izan,#c#iñan,ConSpell,high
27024,apical,_V,u,ts,i,c,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#c#ia,InnSpell,mid
27026,laminal,#_,&,z,a,s,grammatical,677.35,674.99,no,114,1.00485247356585,fricative,izan,#s#an,InnSpell,high
27027,apical,_V,u,ts,i,c,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#c#ia,InnSpell,mid
27030,apical,_V,u,ts,i,s,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#s#iaq,ConSpell,mid
27031,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,114,1.00485247356585,fricative,izan,#c#iñaten,ConSpell,high
27033,apical,_V,u,ts,i,s,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#s#iaq,ConSpell,mid
27034,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,114,1.00485247356585,fricative,izan,#c#iran,ConSpell,high
27035,apical,_V,u,ts,i,c,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#c#iaq,InnSpell,mid
27037,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,114,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27038,laminal,_#,i,z,&,z,grammatical,677.35,674.99,no,114,1.00485247356585,fricative,izan,nai#z#,ConSpell,high
27040,apical,_V,u,ts,i,s,content,4.88,81.54,no,114,-0.225478111614808,affricate,erakutsi,eracu#s#ia,ConSpell,mid
27041,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,115,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27042,laminal,#_,&,z,e,c,grammatical,677.35,674.99,no,115,1.00485247356585,fricative,izan,#c#era,ConSpell,high
27044,apical,_V,u,ts,i,s,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#s#ia,ConSpell,mid
