pl06	1.7053	21/02/2018 14:57:43	Mowie pogo teraz	O	76.2256	124.7508	124.5785	86.4740	83.4000	83.8607	72.2967	-66.7062	65.9367	59.4730	-6.5694	56.0187	-6.1711	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.1893	8.2634	13.6691	10.7281	9.8466	13.6663	5.9481	15.2775	1.9553	16.3921	-1.9653	16.5578	-5.4880	15.0962	-9.0230	13.7618	-12.2000	11.5658	-15.2824	9.3371	-18.0506	6.6409	-20.2288	3.1128	-21.8823	-0.9218	-23.1341	-5.1439	-24.0034	-9.4692	-25.3710	-12.7987	-26.8141	-15.8250	-28.4108	-18.5395	-30.3250	-20.8675	*	*	*	*	*	*	*	*	*	*	-37.8571	-37.0021	-38.1448	-40.0244	*	*	*	*
pl06	1.5186	21/02/2018 14:57:48	Mowie puku teraz	u	70.2643	49.4476	47.7007	85.5859	45.8151	45.7164	69.5676	-4.6815	3.6079	*	*	57.1899	-4.1938	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4442	0.8600	17.4147	2.0492	14.1315	4.9727	10.5095	8.3516	6.5502	11.7281	2.4890	13.9118	-1.6921	15.5132	-5.6742	15.6987	-9.3603	14.7042	-12.6912	12.7690	-15.6961	10.2354	-17.9194	6.3860	-19.7427	2.2625	-20.9153	-2.4528	-21.6811	-7.2352	-22.5540	-11.3712	-23.0515	-15.5800	-24.3071	-18.5759	-25.2395	-21.7263	-26.5053	-24.3828	-28.1776	-26.5963	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.5420	21/02/2018 14:57:48	Mowie puku teraz	u	72.3211	89.0437	87.7327	86.8761	41.6217	41.9926	69.2964	-26.1296	25.5313	*	*	56.9817	-4.5453	53.8499	-3.6317	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4613	3.0840	17.3236	4.5607	13.9272	7.5159	10.1603	11.1512	6.0568	14.6368	1.8980	16.6583	-2.1781	17.3713	-6.1822	17.3420	-9.6654	15.5566	-13.0443	13.6337	-15.7631	10.3808	-17.8330	6.2182	-19.0704	1.0866	-19.9611	-3.9636	-21.3266	-7.7453	-22.0776	-11.9963	-22.5313	-16.2038	-23.1599	-19.8349	-24.1190	-22.8524	-26.5299	-24.3601	-28.8153	-26.0592	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-34.5413	-47.3151
pl06	1.6929	21/02/2018 14:57:52	Mowie pada teraz	a	70.2948	-20.2642	21.9394	81.7959	-25.0470	24.0633	70.4588	-14.5427	13.0051	56.7054	-10.8060	54.2218	-9.2049	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.3503	3.8254	14.0431	6.0729	10.3945	9.2737	6.6784	10.9721	2.8342	12.3074	-0.8498	12.2938	-3.8209	9.7030	-5.9229	5.1002	*	*	-7.0856	-8.4622	-8.2240	-12.4444	-11.3535	-12.4099	-15.7986	-10.5541	-19.8749	-9.8346	-22.9725	-10.8221	-24.3306	-14.0462	-25.7762	-16.9639	-27.2970	-19.6588	-29.3002	-21.8106	*	*	*	*	*	*	*	*	*	*	-37.8169	-37.0230	*	*	*	*	*	*
pl06	1.7163	21/02/2018 14:57:52	Mowie pada teraz	a	70.3476	21.8741	20.1563	80.7524	-46.0301	45.4124	69.5158	-48.7276	47.5720	55.9912	-11.8993	53.3963	-10.5984	50.6655	-9.5899	47.8770	-8.7824	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4366	-0.1337	17.3874	2.8012	14.0238	6.3134	10.5424	8.0885	6.8798	9.7850	3.1478	10.8501	-0.5983	11.3324	-3.9931	10.2599	-6.2440	5.9977	-6.9871	-1.2020	-7.0757	-8.4839	-7.8729	-13.1262	-10.5626	-13.7931	-14.6836	-12.3193	-18.5990	-11.6708	-21.9502	-12.1635	-24.0965	-14.3269	-25.8969	-16.8314	-27.7031	-19.2507	-29.7607	-21.3868	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.7398	21/02/2018 14:57:52	Mowie pada teraz	a	71.3950	55.0323	53.9205	79.4002	-50.8313	51.0214	67.8917	-71.0020	70.1698	55.8126	-12.1726	53.2843	-10.7875	50.7218	-9.4845	48.4820	-7.5200	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4455	1.0248	17.3958	2.5696	14.1265	5.0346	10.5986	7.6381	6.9908	9.1303	3.4840	9.2877	-0.0234	9.1345	-3.4273	8.4295	-6.1225	5.6580	-7.1180	-0.8813	-7.1526	-8.3168	-7.5755	-13.7039	-9.6176	-15.4459	-13.9272	-13.5171	-18.3741	-11.9945	-22.1732	-11.8709	-24.4652	-13.8848	-25.9082	-16.8191	-27.3138	-19.6418	-28.9680	-22.1164	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.7632	21/02/2018 14:57:52	Mowie pada teraz	a	73.0463	60.5732	61.2172	78.2088	-36.6562	37.4642	66.0496	-77.7280	78.0357	56.2590	-11.4893	53.7275	-10.0394	51.1418	-8.6987	49.1685	-6.0874	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4817	5.7523	17.2368	6.9551	13.8635	8.3088	10.3528	9.6080	6.8550	9.9311	3.4403	9.4909	0.1102	8.6238	-3.0731	7.2837	-5.9430	5.1565	-7.5063	0.0697	-8.3557	-5.7043	-8.4678	-11.9708	-9.7907	-15.1432	-12.4066	-15.9246	-15.8605	-15.6121	-19.4395	-15.4582	-22.1855	-16.6184	-24.1285	-18.7719	-26.1141	-20.8475	-28.0592	-22.9527	-30.1783	-24.9111	*	*	*	*	*	*	*	*	*	*	-38.2250	-39.9871	*	*	*	*
pl06	1.7000	21/02/2018 14:57:57	Mowie paka teraz	a	70.9835	60.2730	58.5938	80.1974	63.8781	62.2025	72.7258	-7.4451	6.5742	56.6161	-10.9426	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.2559	-2.5756	20.4426	0.6450	17.3294	4.4007	13.8665	8.2707	10.2996	10.0347	6.7104	10.7837	3.1679	10.7567	-0.3093	10.2277	-3.5867	8.9453	-6.7037	7.2819	-9.5858	5.1631	-12.0819	2.3871	-14.5086	-0.2384	-17.0534	-2.4410	-19.6562	-4.4463	-21.9850	-6.7977	-24.2380	-9.1614	-25.5316	-12.6060	-26.9878	-15.6343	-28.3063	-18.6445	-30.5535	-20.6572	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.7234	21/02/2018 14:57:57	Mowie paka teraz	a	72.9063	98.3597	96.9809	82.3938	94.5377	93.7370	72.3896	-27.9590	27.2549	56.0805	-11.7626	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.2293	-3.0909	20.4418	0.5471	17.3116	4.8925	13.7774	9.3803	10.0914	11.7035	6.3385	12.9764	2.6322	13.2462	-0.8813	12.4140	-4.2880	11.2139	-7.5039	9.5176	-10.4103	7.1823	-13.0242	4.4332	-15.5190	1.7241	-17.8206	-1.0992	-20.1958	-3.5920	-22.3217	-6.3132	-23.9035	-9.6003	-25.2899	-12.8959	-26.4311	-16.2452	-28.8186	-18.1297	-31.4148	-19.8645	*	*	*	*	*	*	*	*	-39.5377	-32.7249	-39.6939	-36.0449	*	*	*	*	*	*
pl06	1.7468	21/02/2018 14:57:57	Mowie paka teraz	a	75.4171	123.2355	122.4120	84.8594	100.8946	101.0922	71.4680	-43.3763	42.7373	55.9912	-11.8993	53.2332	-10.8739	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.5114	12.6902	9.6813	14.9914	5.8866	15.6402	2.1287	15.5863	-1.5621	15.0163	-5.2636	14.3704	-8.7170	12.9071	-11.7431	10.4467	-14.4990	7.6359	-16.9516	4.5063	-18.8984	0.7859	-21.1449	-2.0893	-22.6216	-5.8816	-24.0990	-9.3438	-24.9150	-13.3454	-26.0594	-16.6531	-27.8059	-19.1474	-29.5041	-21.6229	*	*	*	*	*	*	*	*	*	*	-39.7151	-36.0339	*	*	*	*	*	*
