it07	1.1874	28/07/2017 15:38:35	Dico podo lentamente	O	75.6918	47.9895	50.7733	73.9218	1.7210	1.4883	76.2434	-33.0612	31.4243	*	*	31.3584	32.2242	29.0183	32.9286	26.6033	33.3279	24.1282	33.3645	21.5487	32.5697	18.8465	30.2220	16.3069	27.8678	13.9324	25.6525	11.7071	23.6048	9.6142	22.5519	7.5623	22.3996	5.5150	22.2571	3.4563	22.2643	1.3816	22.3097	-0.7012	22.2911	-2.8066	22.3025	-4.9082	22.1805	-7.0072	21.9667	-9.1970	22.0163	-11.4887	22.2660	-13.8185	22.4579	-16.2333	22.7124	-18.8099	23.1862	-21.3367	23.3383	-23.8395	23.2779	-26.2578	22.9215	-28.4214	22.0108	-30.3076	20.6084	-31.9799	18.8996	-33.6379	17.2269	-35.4712	15.8390	-37.3398	14.4984	-39.1300	13.0546	-40.6614	11.3151	-41.5843	8.9548	-42.2040	6.3834	-42.7875	3.8928	-43.4473	1.5739	*	*	*	*	*	*
it07	0.8878	28/07/2017 15:38:39	Dico paca lentamente	a	72.4896	24.0837	24.6170	74.1817	40.3046	37.2612	71.7984	25.7622	25.7797	*	*	*	*	*	*	*	*	*	*	20.8297	27.9779	18.6040	28.2919	16.3666	28.4965	14.0542	27.5430	11.7540	24.9837	9.6152	22.8182	7.6014	20.9307	5.6899	19.1915	3.7636	18.7523	1.7651	19.0642	-0.2706	19.4021	-2.4250	20.1848	-4.6070	20.7575	-6.9682	21.8068	-9.2878	22.3452	-11.6327	22.7321	-14.0609	23.1658	-16.6500	23.8186	-19.0377	23.7396	-21.5287	23.7671	-23.9179	23.4395	-25.9847	22.3990	-28.0197	21.2959	-29.9277	19.9778	-31.6086	18.3236	-33.0965	16.4405	-34.3006	14.2443	-35.3712	11.9803	-36.4888	9.8795	-37.5207	7.7643	-38.6387	5.8214	-39.7358	3.9123	-40.8793	2.0950	-42.0029	0.2934	-43.2337	-1.3907	*	*	*	*
it07	0.9074	28/07/2017 15:38:39	Dico paca lentamente	a	72.8080	21.7127	21.4033	75.5917	102.1306	99.1975	72.2281	27.3754	27.2535	*	*	*	*	*	*	*	*	*	*	20.6019	26.5231	18.4025	26.6884	16.1572	26.2917	13.9145	25.3747	11.7209	24.0116	9.6142	22.5668	7.5944	21.1939	5.6333	20.1835	3.6731	19.7868	1.6938	19.6675	-0.3297	19.7987	-2.5072	20.6413	-4.7718	21.5363	-7.1715	22.6413	-9.6676	23.7213	-12.1379	24.3677	-14.4516	24.3068	-16.7766	24.1547	-19.1084	23.9112	-21.4113	23.5049	-23.7508	23.0948	-26.0304	22.4865	-28.2000	21.6168	-30.1871	20.4085	-32.0074	18.9424	-33.5462	17.0937	-34.7717	14.8861	-35.7822	12.5061	-36.5462	9.9486	-37.3581	7.5804	-38.4112	5.5793	-39.8035	3.9801	-41.0579	2.2633	-42.5000	0.7342	-44.0543	-0.7065	*	*	*	*
it07	0.9270	28/07/2017 15:38:39	Dico paca lentamente	a	73.0979	32.8150	32.0399	78.2339	147.0583	145.1717	72.5660	26.5261	26.7966	*	*	*	*	*	*	*	*	*	*	20.4255	25.3966	18.3682	26.4152	16.2240	26.9949	14.0479	27.4444	11.8206	26.9398	9.6244	25.3351	7.5290	23.6472	5.5140	22.2750	3.5466	21.2328	1.5400	20.9693	-0.5949	21.5777	-2.8384	22.4792	-5.2162	23.6356	-7.7197	24.8919	-10.3180	26.0783	-12.8269	26.5981	-15.3669	26.9796	-17.8115	26.9022	-20.1715	26.4932	-22.4213	25.7612	-24.5600	24.7646	-26.6667	23.7040	-28.7219	22.5457	-30.6242	21.1340	-32.3674	19.5009	-34.0604	17.8407	-35.4995	15.8776	-36.5287	13.4610	-37.5395	11.1427	-38.4169	8.7775	-39.3008	6.5257	-40.2773	4.4544	-42.0621	3.2094	-43.9288	2.0008	-45.9875	0.9053	*	*	*	*
it07	0.9466	28/07/2017 15:38:39	Dico paca lentamente	a	73.8182	45.4261	45.1004	81.8682	167.0653	166.9888	73.2168	20.0153	20.3345	*	*	*	*	*	*	*	*	*	*	20.7205	27.2801	18.5141	27.5762	16.2738	27.5192	14.0465	27.4235	11.8214	26.9638	9.6282	26.3616	7.4692	25.8909	5.3317	25.4721	3.2092	25.0877	1.0746	24.9073	-1.1208	25.1062	-3.4477	25.8605	-5.9699	27.1960	-8.6674	28.7825	-11.4255	30.0912	-14.1995	31.0417	-16.8745	31.3824	-19.3159	30.8959	-21.6493	30.0825	-23.8582	28.9708	-25.9812	27.6975	-28.0570	26.3644	-29.9327	24.7009	-31.4412	22.4901	-32.9333	20.3788	-34.1181	17.9245	-35.0231	15.2286	-36.0605	12.8621	-37.2256	10.7653	-38.4665	8.8335	-40.2663	7.5527	-42.1025	6.2817	-43.9725	5.0092	-45.7787	3.6406	*	*	*	*	*	*
it07	0.9750	28/07/2017 15:38:44	Dico poto lentamente	o	67.2292	71.5580	70.9822	71.1969	9.7452	8.4672	75.5073	50.3015	51.1515	*	*	*	*	*	*	*	*	*	*	*	*	17.4157	18.8342	15.2708	16.9573	13.2843	15.5936	11.4318	15.5140	9.5895	15.8571	7.7234	16.3504	5.8270	16.7862	3.9095	17.0857	1.9766	17.2750	0.0404	17.3152	-1.8974	17.2571	-3.8409	17.1386	-5.8385	17.1689	-7.8913	17.2850	-9.8988	17.1190	-12.0025	17.1547	-14.8313	18.9903	-17.6932	20.4741	-20.6629	21.8332	-23.9387	23.4826	-26.9397	24.2265	-29.2188	23.4302	-31.4829	22.5593	-33.6191	21.4428	-35.4197	19.8153	-36.9906	17.9090	-38.3609	15.8046	-39.6276	13.6528	-40.2371	10.8354	-40.8628	8.1873	-41.3792	5.5576	-42.1819	3.3222	-43.0532	1.2245	-45.3761	0.3955	*	*	*	*
it07	0.9946	28/07/2017 15:38:44	Dico poto lentamente	o	68.3926	86.4174	85.4797	71.6142	28.9764	28.1738	76.2294	30.7068	31.9046	*	*	*	*	*	*	*	*	*	*	*	*	17.6929	21.0405	15.4643	18.9952	13.3863	17.1765	11.4527	16.1272	9.5916	16.4107	7.7104	16.8410	5.7991	17.2762	3.8667	17.5746	1.9386	17.5960	0.0042	17.5580	-1.9409	17.4986	-3.8706	17.2792	-5.8165	17.0788	-7.7679	16.8379	-9.7186	16.5357	-12.2401	17.8484	-15.0538	19.5812	-18.0601	21.3652	-21.3563	23.3820	-24.4816	24.6030	-26.9550	24.2557	-29.2599	23.5033	-31.3439	22.3285	-33.3581	21.0378	-35.2856	19.6205	-36.8844	17.7643	-38.2761	15.6962	-39.4228	13.4067	-40.2609	10.8623	-41.3875	8.7455	-41.9418	6.1208	-43.0053	4.0980	-44.0498	2.1080	-45.3071	0.3380	*	*	*	*
it07	1.0142	28/07/2017 15:38:44	Dico poto lentamente	o	70.2371	106.6429	105.7060	72.4332	41.0881	40.6677	76.5683	5.4169	6.6048	*	*	*	*	*	*	*	*	*	*	20.1718	23.7763	17.8332	22.1570	15.6075	20.5028	13.5289	19.3896	11.5575	19.2080	9.6017	19.1760	7.6487	19.1536	5.6967	19.0720	3.7480	18.9311	1.8143	18.6481	-0.1140	18.3513	-2.0375	18.0347	-3.9512	17.6598	-5.8526	17.2271	-7.7703	16.8465	-9.8953	17.1076	-12.3952	18.3015	-15.0602	19.5980	-18.1479	21.5783	-21.3636	23.3984	-24.3029	24.2340	-27.0049	24.3512	-29.6777	24.2469	-31.9601	23.3514	-33.9515	21.9585	-35.7998	20.3675	-37.3891	18.4519	-38.5268	16.0168	-39.6276	13.6528	-40.6654	11.3196	-41.5946	8.9658	-42.4875	6.6671	-43.6479	4.7034	-44.6925	2.6778	*	*	*	*	*	*
it07	1.0338	28/07/2017 15:38:44	Dico poto lentamente	o	72.5778	118.7751	118.4391	73.3041	44.9355	44.9251	76.3764	-11.3213	10.6830	*	*	*	*	*	*	*	*	22.9289	26.9788	20.4186	25.3523	18.0768	24.0961	15.9060	23.6460	13.7642	23.0422	11.6652	22.3725	9.6108	21.6391	7.6002	20.9756	5.6181	20.4494	3.6614	19.9210	1.7233	19.4179	-0.2093	18.9906	-2.1294	18.5442	-4.0529	18.1400	-6.0708	18.1227	-8.1222	18.1216	-10.4350	18.8547	-12.9110	19.8077	-15.5602	20.9255	-18.3997	22.1899	-21.3624	23.3956	-24.0471	23.7062	-26.7013	23.7703	-29.0986	23.2163	-31.3099	22.2722	-33.3532	21.0303	-35.0769	19.3173	-36.5178	17.2649	-37.7895	15.0737	-38.8563	12.7256	-39.8247	10.3691	-40.9919	8.3247	-42.6228	6.8026	-44.4364	5.4463	-46.3945	4.1866	*	*	*	*	*	*
it07	1.0534	28/07/2017 15:38:44	Dico poto lentamente	o	75.2688	109.9415	111.1508	74.2323	40.7390	41.0880	75.8374	-20.6347	20.2631	*	*	*	*	28.6454	31.4454	25.8735	30.0012	23.2719	28.8054	20.9066	28.4687	18.5644	27.9771	16.3241	28.0496	14.0644	27.7013	11.8039	26.4493	9.6246	25.3830	7.5162	24.1288	5.5053	22.4274	3.5194	21.5428	1.5119	21.2071	-0.5071	20.9887	-2.5502	20.8799	-4.6032	20.7400	-6.6842	20.6408	-8.8077	20.6056	-10.9835	20.6304	-13.5044	21.5405	-16.0761	22.2951	-18.8794	23.3550	-21.6216	23.9747	-24.2741	24.1748	-26.5572	23.4944	-28.8392	22.7544	-31.0396	21.8235	-33.2089	20.8064	-35.1685	19.4504	-36.7710	17.6099	-38.3130	15.7433	-39.8802	13.9565	-41.1512	11.8688	-42.5395	9.9710	-44.2704	8.4521	-45.4145	6.3678	-46.3587	4.1548	*	*	*	*	*	*
it07	1.0902	28/07/2017 15:38:50	Dico poco lentamente	o	68.6641	40.4348	39.9761	78.9092	60.6050	58.5365	74.5032	-1.2951	0.4816	*	*	*	*	*	*	*	*	*	*	19.8774	21.8958	17.6190	20.4526	15.4530	18.8761	13.4157	17.6335	11.4806	16.9468	9.5927	16.7250	7.7156	16.6436	5.7710	17.7692	3.7162	19.2949	1.6250	20.2500	-0.5226	21.0923	-2.8023	22.2789	-4.8747	22.0224	-7.1531	22.5657	-9.5442	23.2741	-12.0991	24.2419	-14.9005	25.6177	-17.7841	26.8294	-20.4096	27.0716	-23.1416	27.3701	-25.6836	27.0835	-27.8601	25.9877	-29.9650	24.7583	-31.9369	23.3129	-33.7748	21.6843	-35.3229	19.6748	-36.5868	17.3590	-37.6715	14.9228	-38.6036	12.4219	-39.2854	9.7594	-39.7845	7.0403	-40.3619	4.5391	-41.2714	2.4644	-42.2918	0.5495	-43.6866	-1.0131	*	*	*	*
it07	1.1098	28/07/2017 15:38:50	Dico poco lentamente	o	69.4947	42.2871	42.5528	80.3572	94.4586	92.9092	74.2403	-25.9229	24.6657	*	*	*	*	*	*	*	*	*	*	*	*	17.9753	23.2884	15.7235	21.7243	13.5893	20.3274	11.5595	19.2678	9.5988	18.3859	7.6694	18.3787	5.6960	19.0839	3.6481	20.0730	1.5091	21.2308	-0.7118	22.3622	-2.9228	22.9475	-5.2082	23.5976	-7.6397	24.5633	-10.2503	25.8331	-13.1078	27.5074	-15.9292	28.6218	-18.6861	29.2239	-21.2573	29.1305	-23.6747	28.5610	-25.8977	27.5252	-28.0875	26.4227	-30.2435	25.2540	-32.4095	24.0974	-34.3844	22.6301	-35.8796	20.4834	-37.1305	18.0996	-38.2006	15.5995	-38.9615	12.8522	-39.3151	9.7930	-39.4033	6.6347	-39.6449	3.8213	-39.8926	1.1653	-40.1821	-1.3206	-41.3396	-2.9698	*	*	*	*
